MapDate,RegionName,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20140311,IV,93.24,6.76,0.00,0.00,0.00,0.00,2014-03-11,2014-03-17,1
20140304,I,91.21,8.79,0.00,0.00,0.00,0.00,2014-03-04,2014-03-10,1
20140304,II,95.95,4.05,0.00,0.00,0.00,0.00,2014-03-04,2014-03-10,1
20140304,III,99.44,0.56,0.00,0.00,0.00,0.00,2014-03-04,2014-03-10,1
20140304,IV,98.04,1.96,0.00,0.00,0.00,0.00,2014-03-04,2014-03-10,1
20140225,I,91.21,8.79,0.00,0.00,0.00,0.00,2014-02-25,2014-03-03,1
20140225,II,95.95,4.05,0.00,0.00,0.00,0.00,2014-02-25,2014-03-03,1
20140225,III,99.44,0.56,0.00,0.00,0.00,0.00,2014-02-25,2014-03-03,1
20140225,IV,97.55,2.45,0.00,0.00,0.00,0.00,2014-02-25,2014-03-03,1
20140218,I,81.68,18.32,0.00,0.00,0.00,0.00,2014-02-18,2014-02-24,1
20140218,II,95.38,4.62,0.00,0.00,0.00,0.00,2014-02-18,2014-02-24,1
20140218,III,98.64,1.36,0.00,0.00,0.00,0.00,2014-02-18,2014-02-24,1
20140218,IV,97.44,2.56,0.00,0.00,0.00,0.00,2014-02-18,2014-02-24,1
20140211,I,77.49,22.51,0.00,0.00,0.00,0.00,2014-02-11,2014-02-17,1
20140211,II,93.17,6.83,0.00,0.00,0.00,0.00,2014-02-11,2014-02-17,1
20140211,III,94.96,5.04,0.00,0.00,0.00,0.00,2014-02-11,2014-02-17,1
20140211,IV,95.49,4.51,0.00,0.00,0.00,0.00,2014-02-11,2014-02-17,1
20140204,I,80.20,19.80,0.00,0.00,0.00,0.00,2014-02-04,2014-02-10,1
20140204,II,92.12,7.88,0.00,0.00,0.00,0.00,2014-02-04,2014-02-10,1
20140204,III,91.67,8.33,0.00,0.00,0.00,0.00,2014-02-04,2014-02-10,1
20140204,IV,90.82,9.18,0.19,0.00,0.00,0.00,2014-02-04,2014-02-10,1
20140128,I,83.26,16.74,0.00,0.00,0.00,0.00,2014-01-28,2014-02-03,1
20140128,II,92.12,7.88,0.00,0.00,0.00,0.00,2014-01-28,2014-02-03,1
20140128,III,93.06,6.94,0.00,0.00,0.00,0.00,2014-01-28,2014-02-03,1
20140128,IV,83.13,16.87,0.00,0.00,0.00,0.00,2014-01-28,2014-02-03,1
20140121,I,83.26,16.74,0.00,0.00,0.00,0.00,2014-01-21,2014-01-27,1
20140121,II,92.12,7.88,0.00,0.00,0.00,0.00,2014-01-21,2014-01-27,1
20140121,III,93.06,6.94,0.00,0.00,0.00,0.00,2014-01-21,2014-01-27,1
20140121,IV,95.73,4.27,0.00,0.00,0.00,0.00,2014-01-21,2014-01-27,1
20140114,I,71.65,28.35,5.04,0.00,0.00,0.00,2014-01-14,2014-01-20,1
20140114,II,90.37,9.63,1.97,0.00,0.00,0.00,2014-01-14,2014-01-20,1
20140114,III,91.81,8.19,0.00,0.00,0.00,0.00,2014-01-14,2014-01-20,1
20140114,IV,96.36,3.64,0.00,0.00,0.00,0.00,2014-01-14,2014-01-20,1
20140107,I,45.67,54.33,10.11,0.00,0.00,0.00,2014-01-07,2014-01-13,1
20140107,II,73.95,26.05,3.88,0.00,0.00,0.00,2014-01-07,2014-01-13,1
20140107,III,89.59,10.41,1.18,0.00,0.00,0.00,2014-01-07,2014-01-13,1
20140107,IV,93.22,6.78,0.00,0.00,0.00,0.00,2014-01-07,2014-01-13,1
20131231,I,61.30,38.70,10.12,0.00,0.00,0.00,2013-12-31,2014-01-06,1
20131231,II,65.14,34.86,7.04,0.00,0.00,0.00,2013-12-31,2014-01-06,1
20131231,III,86.89,13.11,2.35,0.00,0.00,0.00,2013-12-31,2014-01-06,1
20131231,IV,93.81,6.19,0.00,0.00,0.00,0.00,2013-12-31,2014-01-06,1
20131224,I,61.30,38.70,12.22,0.00,0.00,0.00,2013-12-24,2013-12-30,1
20131224,II,65.14,34.86,7.22,0.00,0.00,0.00,2013-12-24,2013-12-30,1
20131224,III,84.01,15.99,2.35,0.00,0.00,0.00,2013-12-24,2013-12-30,1
20131224,IV,79.25,20.75,0.36,0.00,0.00,0.00,2013-12-24,2013-12-30,1
20131217,I,61.30,38.70,12.22,0.00,0.00,0.00,2013-12-17,2013-12-23,1
20131217,II,64.64,35.36,7.22,0.00,0.00,0.00,2013-12-17,2013-12-23,1
20131217,III,76.09,23.91,2.35,0.00,0.00,0.00,2013-12-17,2013-12-23,1
20131217,IV,70.22,29.78,0.89,0.00,0.00,0.00,2013-12-17,2013-12-23,1
20131210,I,62.49,37.51,12.22,0.00,0.00,0.00,2013-12-10,2013-12-16,1
20131210,II,66.62,33.38,7.22,0.00,0.00,0.00,2013-12-10,2013-12-16,1
20131210,III,70.71,29.29,2.35,0.00,0.00,0.00,2013-12-10,2013-12-16,1
20131210,IV,72.13,27.87,0.18,0.00,0.00,0.00,2013-12-10,2013-12-16,1
20131203,I,62.49,37.51,12.22,0.00,0.00,0.00,2013-12-03,2013-12-09,1
20131203,II,66.62,33.38,7.22,0.00,0.00,0.00,2013-12-03,2013-12-09,1
20131203,III,65.98,34.02,2.35,0.00,0.00,0.00,2013-12-03,2013-12-09,1
20131203,IV,69.85,30.15,0.18,0.00,0.00,0.00,2013-12-03,2013-12-09,1
20131126,I,56.09,43.91,12.90,0.00,0.00,0.00,2013-11-26,2013-12-02,1
20131126,II,61.31,38.69,7.46,0.00,0.00,0.00,2013-11-26,2013-12-02,1
20131126,III,50.48,49.52,2.35,0.00,0.00,0.00,2013-11-26,2013-12-02,1
20131126,IV,66.27,33.73,0.09,0.00,0.00,0.00,2013-11-26,2013-12-02,1
20131119,I,56.09,43.91,12.90,0.00,0.00,0.00,2013-11-19,2013-11-25,1
20131119,II,63.22,36.78,7.46,0.00,0.00,0.00,2013-11-19,2013-11-25,1
20131119,III,61.77,38.23,2.35,0.00,0.00,0.00,2013-11-19,2013-11-25,1
20131119,IV,55.59,44.41,1.77,0.00,0.00,0.00,2013-11-19,2013-11-25,1
20131112,I,59.30,40.70,8.71,0.00,0.00,0.00,2013-11-12,2013-11-18,1
20131112,II,66.00,34.00,7.35,0.00,0.00,0.00,2013-11-12,2013-11-18,1
20131112,III,71.68,28.32,0.56,0.00,0.00,0.00,2013-11-12,2013-11-18,1
20131112,IV,68.63,31.37,1.77,0.00,0.00,0.00,2013-11-12,2013-11-18,1
20131105,I,82.31,17.69,7.22,0.00,0.00,0.00,2013-11-05,2013-11-11,1
20131105,II,67.63,32.37,3.10,0.00,0.00,0.00,2013-11-05,2013-11-11,1
20131105,III,84.58,15.42,0.00,0.00,0.00,0.00,2013-11-05,2013-11-11,1
20131105,IV,70.29,29.71,1.08,0.00,0.00,0.00,2013-11-05,2013-11-11,1
20131029,I,82.24,17.76,7.22,0.00,0.00,0.00,2013-10-29,2013-11-04,1
20131029,II,63.68,36.32,3.10,0.00,0.00,0.00,2013-10-29,2013-11-04,1
20131029,III,90.09,9.91,0.00,0.00,0.00,0.00,2013-10-29,2013-11-04,1
20131029,IV,75.16,24.84,2.23,0.25,0.00,0.00,2013-10-29,2013-11-04,1
20131022,I,89.70,10.30,0.45,0.00,0.00,0.00,2013-10-22,2013-10-28,1
20131022,II,67.94,32.06,1.69,0.00,0.00,0.00,2013-10-22,2013-10-28,1
20131022,III,92.57,7.43,0.00,0.00,0.00,0.00,2013-10-22,2013-10-28,1
20131022,IV,84.61,15.39,2.55,0.25,0.00,0.00,2013-10-22,2013-10-28,1
20131015,I,89.70,10.30,0.00,0.00,0.00,0.00,2013-10-15,2013-10-21,1
20131015,II,71.64,28.36,0.00,0.00,0.00,0.00,2013-10-15,2013-10-21,1
20131015,III,92.85,7.15,0.00,0.00,0.00,0.00,2013-10-15,2013-10-21,1
20131015,IV,92.31,7.69,2.72,0.25,0.00,0.00,2013-10-15,2013-10-21,1
20131008,I,92.71,7.29,0.00,0.00,0.00,0.00,2013-10-08,2013-10-14,1
20131008,II,79.35,20.65,0.00,0.00,0.00,0.00,2013-10-08,2013-10-14,1
20131008,III,70.70,29.30,0.00,0.00,0.00,0.00,2013-10-08,2013-10-14,1
20131008,IV,89.80,10.20,2.75,0.48,0.00,0.00,2013-10-08,2013-10-14,1
20131001,I,92.71,7.29,0.00,0.00,0.00,0.00,2013-10-01,2013-10-07,1
20131001,II,79.35,20.65,0.00,0.00,0.00,0.00,2013-10-01,2013-10-07,1
20131001,III,70.70,29.30,0.00,0.00,0.00,0.00,2013-10-01,2013-10-07,1
20131001,IV,89.33,10.67,2.75,0.58,0.04,0.00,2013-10-01,2013-10-07,1
20130924,I,97.43,2.57,0.00,0.00,0.00,0.00,2013-09-24,2013-09-30,1
20130924,II,96.94,3.06,0.00,0.00,0.00,0.00,2013-09-24,2013-09-30,1
20130924,III,85.16,14.84,0.00,0.00,0.00,0.00,2013-09-24,2013-09-30,1
20130924,IV,90.96,9.04,3.87,1.05,0.00,0.00,2013-09-24,2013-09-30,1
20130917,I,97.43,2.57,0.00,0.00,0.00,0.00,2013-09-17,2013-09-23,1
20130917,II,96.94,3.06,0.00,0.00,0.00,0.00,2013-09-17,2013-09-23,1
20130917,III,84.99,15.01,0.00,0.00,0.00,0.00,2013-09-17,2013-09-23,1
20130917,IV,86.66,13.34,6.67,3.50,0.15,0.00,2013-09-17,2013-09-23,1
20130910,I,98.22,1.78,0.00,0.00,0.00,0.00,2013-09-10,2013-09-16,1
20130910,II,97.06,2.94,0.00,0.00,0.00,0.00,2013-09-10,2013-09-16,1
20130910,III,90.54,9.46,0.00,0.00,0.00,0.00,2013-09-10,2013-09-16,1
20130910,IV,91.26,8.74,3.65,2.07,0.00,0.00,2013-09-10,2013-09-16,1
20130903,I,100.00,0.00,0.00,0.00,0.00,0.00,2013-09-03,2013-09-09,1
20130903,II,100.00,0.00,0.00,0.00,0.00,0.00,2013-09-03,2013-09-09,1
20130903,III,92.53,7.47,0.00,0.00,0.00,0.00,2013-09-03,2013-09-09,1
20130903,IV,94.09,5.91,2.92,1.29,0.00,0.00,2013-09-03,2013-09-09,1
20130827,I,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-27,2013-09-02,1
20130827,II,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-27,2013-09-02,1
20130827,III,95.97,4.03,0.00,0.00,0.00,0.00,2013-08-27,2013-09-02,1
20130827,IV,94.32,5.68,2.53,1.28,0.00,0.00,2013-08-27,2013-09-02,1
20130820,I,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-20,2013-08-26,1
20130820,II,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-20,2013-08-26,1
20130820,III,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-20,2013-08-26,1
20130820,IV,94.27,5.73,0.67,0.00,0.00,0.00,2013-08-20,2013-08-26,1
20130813,I,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-13,2013-08-19,1
20130813,II,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-13,2013-08-19,1
20130813,III,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-13,2013-08-19,1
20130813,IV,94.10,5.90,0.67,0.00,0.00,0.00,2013-08-13,2013-08-19,1
20130806,I,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-06,2013-08-12,1
20130806,II,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-06,2013-08-12,1
20130806,III,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-06,2013-08-12,1
20130806,IV,93.42,6.58,0.67,0.00,0.00,0.00,2013-08-06,2013-08-12,1
20130730,I,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-30,2013-08-05,1
20130730,II,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-30,2013-08-05,1
20130730,III,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-30,2013-08-05,1
20130730,IV,93.44,6.56,0.67,0.00,0.00,0.00,2013-07-30,2013-08-05,1
20130723,I,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-23,2013-07-29,1
20130723,II,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-23,2013-07-29,1
20130723,III,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-23,2013-07-29,1
20130723,IV,93.44,6.56,0.44,0.00,0.00,0.00,2013-07-23,2013-07-29,1
20130716,I,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-16,2013-07-22,1
20130716,II,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-16,2013-07-22,1
20130716,III,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-16,2013-07-22,1
20130716,IV,98.44,1.56,0.00,0.00,0.00,0.00,2013-07-16,2013-07-22,1
20130709,I,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-09,2013-07-15,1
20130709,II,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-09,2013-07-15,1
20130709,III,98.10,1.90,0.00,0.00,0.00,0.00,2013-07-09,2013-07-15,1
20130709,IV,99.05,0.95,0.00,0.00,0.00,0.00,2013-07-09,2013-07-15,1
20130702,I,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-02,2013-07-08,1
20130702,II,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-02,2013-07-08,1
20130702,III,97.53,2.47,0.00,0.00,0.00,0.00,2013-07-02,2013-07-08,1
20130702,IV,97.23,2.77,0.00,0.00,0.00,0.00,2013-07-02,2013-07-08,1
20130625,I,97.21,2.79,0.00,0.00,0.00,0.00,2013-06-25,2013-07-01,1
20130625,II,99.46,0.54,0.00,0.00,0.00,0.00,2013-06-25,2013-07-01,1
20130625,III,86.23,13.77,0.66,0.00,0.00,0.00,2013-06-25,2013-07-01,1
20130625,IV,93.46,6.54,0.00,0.00,0.00,0.00,2013-06-25,2013-07-01,1
20130618,I,97.21,2.79,0.00,0.00,0.00,0.00,2013-06-18,2013-06-24,1
20130618,II,99.46,0.54,0.00,0.00,0.00,0.00,2013-06-18,2013-06-24,1
20130618,III,86.23,13.77,0.66,0.00,0.00,0.00,2013-06-18,2013-06-24,1
20130618,IV,93.44,6.56,0.00,0.00,0.00,0.00,2013-06-18,2013-06-24,1
20130611,I,97.21,2.79,0.00,0.00,0.00,0.00,2013-06-11,2013-06-17,1
20130611,II,94.58,5.42,0.00,0.00,0.00,0.00,2013-06-11,2013-06-17,1
20130611,III,84.98,15.02,0.66,0.00,0.00,0.00,2013-06-11,2013-06-17,1
20130611,IV,93.70,6.30,0.00,0.00,0.00,0.00,2013-06-11,2013-06-17,1
20130604,I,71.71,28.29,2.57,0.00,0.00,0.00,2013-06-04,2013-06-10,1
20130604,II,86.59,13.41,0.01,0.00,0.00,0.00,2013-06-04,2013-06-10,1
20130604,III,82.54,17.46,0.66,0.00,0.00,0.00,2013-06-04,2013-06-10,1
20130604,IV,87.02,12.98,1.46,0.00,0.00,0.00,2013-06-04,2013-06-10,1
20130528,I,66.98,33.02,2.57,0.00,0.00,0.00,2013-05-28,2013-06-03,1
20130528,II,86.48,13.52,0.01,0.00,0.00,0.00,2013-05-28,2013-06-03,1
20130528,III,82.54,17.46,0.66,0.00,0.00,0.00,2013-05-28,2013-06-03,1
20130528,IV,88.10,11.90,2.22,0.50,0.00,0.00,2013-05-28,2013-06-03,1
20130521,I,28.88,71.12,20.37,0.00,0.00,0.00,2013-05-21,2013-05-27,1
20130521,II,61.38,38.62,0.55,0.00,0.00,0.00,2013-05-21,2013-05-27,1
20130521,III,81.91,18.09,0.86,0.00,0.00,0.00,2013-05-21,2013-05-27,1
20130521,IV,90.32,9.68,1.55,0.50,0.00,0.00,2013-05-21,2013-05-27,1
20130514,I,31.09,68.91,20.37,0.00,0.00,0.00,2013-05-14,2013-05-20,1
20130514,II,75.24,24.76,0.55,0.00,0.00,0.00,2013-05-14,2013-05-20,1
20130514,III,83.82,16.18,0.90,0.00,0.00,0.00,2013-05-14,2013-05-20,1
20130514,IV,91.13,8.87,1.55,0.50,0.00,0.00,2013-05-14,2013-05-20,1
20130507,I,25.00,75.00,20.38,0.00,0.00,0.00,2013-05-07,2013-05-13,1
20130507,II,71.48,28.52,2.96,0.00,0.00,0.00,2013-05-07,2013-05-13,1
20130507,III,63.56,36.44,3.97,0.00,0.00,0.00,2013-05-07,2013-05-13,1
20130507,IV,91.57,8.43,1.55,0.50,0.00,0.00,2013-05-07,2013-05-13,1
20130430,I,53.11,46.89,0.00,0.00,0.00,0.00,2013-04-30,2013-05-06,1
20130430,II,80.96,19.04,0.00,0.00,0.00,0.00,2013-04-30,2013-05-06,1
20130430,III,82.54,17.46,0.00,0.00,0.00,0.00,2013-04-30,2013-05-06,1
20130430,IV,84.00,16.00,4.62,1.36,0.00,0.00,2013-04-30,2013-05-06,1
20130423,I,80.75,19.25,0.00,0.00,0.00,0.00,2013-04-23,2013-04-29,1
20130423,II,84.47,15.53,0.00,0.00,0.00,0.00,2013-04-23,2013-04-29,1
20130423,III,85.03,14.97,0.00,0.00,0.00,0.00,2013-04-23,2013-04-29,1
20130423,IV,80.83,19.17,6.38,1.36,0.00,0.00,2013-04-23,2013-04-29,1
20130416,I,86.84,13.16,0.00,0.00,0.00,0.00,2013-04-16,2013-04-22,1
20130416,II,86.03,13.97,0.00,0.00,0.00,0.00,2013-04-16,2013-04-22,1
20130416,III,85.03,14.97,0.00,0.00,0.00,0.00,2013-04-16,2013-04-22,1
20130416,IV,77.26,22.74,7.45,0.73,0.00,0.00,2013-04-16,2013-04-22,1
20130409,I,84.90,15.10,0.00,0.00,0.00,0.00,2013-04-09,2013-04-15,1
20130409,II,72.25,27.75,0.00,0.00,0.00,0.00,2013-04-09,2013-04-15,1
20130409,III,82.80,17.20,0.00,0.00,0.00,0.00,2013-04-09,2013-04-15,1
20130409,IV,74.51,25.49,10.17,0.93,0.00,0.00,2013-04-09,2013-04-15,1
20130402,I,91.24,8.76,0.00,0.00,0.00,0.00,2013-04-02,2013-04-08,1
20130402,II,78.20,21.80,0.00,0.00,0.00,0.00,2013-04-02,2013-04-08,1
20130402,III,83.46,16.54,0.00,0.00,0.00,0.00,2013-04-02,2013-04-08,1
20130402,IV,71.79,28.21,14.55,0.93,0.00,0.00,2013-04-02,2013-04-08,1
20130326,I,91.61,8.39,0.00,0.00,0.00,0.00,2013-03-26,2013-04-01,1
20130326,II,85.22,14.78,0.00,0.00,0.00,0.00,2013-03-26,2013-04-01,1
20130326,III,100.00,0.00,0.00,0.00,0.00,0.00,2013-03-26,2013-04-01,1
20130326,IV,72.38,27.62,13.13,0.93,0.00,0.00,2013-03-26,2013-04-01,1
20130319,I,91.61,8.39,0.00,0.00,0.00,0.00,2013-03-19,2013-03-25,1
20130319,II,85.22,14.78,0.00,0.00,0.00,0.00,2013-03-19,2013-03-25,1
20130319,III,100.00,0.00,0.00,0.00,0.00,0.00,2013-03-19,2013-03-25,1
20130319,IV,64.61,35.39,17.66,4.86,0.00,0.00,2013-03-19,2013-03-25,1
20130312,I,91.61,8.39,0.00,0.00,0.00,0.00,2013-03-12,2013-03-18,1
20130312,II,86.33,13.67,0.00,0.00,0.00,0.00,2013-03-12,2013-03-18,1
20130312,III,100.00,0.00,0.00,0.00,0.00,0.00,2013-03-12,2013-03-18,1
20130312,IV,65.71,34.29,17.94,5.07,0.00,0.00,2013-03-12,2013-03-18,1
20130305,I,91.61,8.39,0.00,0.00,0.00,0.00,2013-03-05,2013-03-11,1
20130305,II,86.33,13.67,0.00,0.00,0.00,0.00,2013-03-05,2013-03-11,1
20130305,III,96.31,3.69,0.00,0.00,0.00,0.00,2013-03-05,2013-03-11,1
20130305,IV,64.65,35.35,18.18,5.05,0.00,0.00,2013-03-05,2013-03-11,1
20130226,I,91.61,8.39,0.00,0.00,0.00,0.00,2013-02-26,2013-03-04,1
20130226,II,87.66,12.34,0.00,0.00,0.00,0.00,2013-02-26,2013-03-04,1
20130226,III,95.43,4.57,0.00,0.00,0.00,0.00,2013-02-26,2013-03-04,1
20130226,IV,64.83,35.17,20.73,6.12,0.00,0.00,2013-02-26,2013-03-04,1
20130219,I,91.61,8.39,0.00,0.00,0.00,0.00,2013-02-19,2013-02-25,1
20130219,II,87.66,12.34,0.00,0.00,0.00,0.00,2013-02-19,2013-02-25,1
20130219,III,94.85,5.15,0.00,0.00,0.00,0.00,2013-02-19,2013-02-25,1
20130219,IV,54.16,45.84,33.55,15.25,5.17,0.00,2013-02-19,2013-02-25,1
20130212,I,91.61,8.39,0.00,0.00,0.00,0.00,2013-02-12,2013-02-18,1
20130212,II,87.66,12.34,0.00,0.00,0.00,0.00,2013-02-12,2013-02-18,1
20130212,III,94.85,5.15,0.00,0.00,0.00,0.00,2013-02-12,2013-02-18,1
20130212,IV,54.05,45.95,30.17,17.03,6.07,0.00,2013-02-12,2013-02-18,1
20130205,I,91.11,8.89,0.00,0.00,0.00,0.00,2013-02-05,2013-02-11,1
20130205,II,90.09,9.91,0.00,0.00,0.00,0.00,2013-02-05,2013-02-11,1
20130205,III,94.61,5.39,0.00,0.00,0.00,0.00,2013-02-05,2013-02-11,1
20130205,IV,46.73,53.27,31.91,20.70,8.92,1.87,2013-02-05,2013-02-11,1
20130129,I,91.11,8.89,0.00,0.00,0.00,0.00,2013-01-29,2013-02-04,1
20130129,II,90.09,9.91,0.00,0.00,0.00,0.00,2013-01-29,2013-02-04,1
20130129,III,91.08,8.92,4.51,0.00,0.00,0.00,2013-01-29,2013-02-04,1
20130129,IV,46.38,53.62,31.22,20.02,8.96,1.87,2013-01-29,2013-02-04,1
20130122,I,91.11,8.89,0.00,0.00,0.00,0.00,2013-01-22,2013-01-28,1
20130122,II,90.09,9.91,0.00,0.00,0.00,0.00,2013-01-22,2013-01-28,1
20130122,III,91.08,8.92,4.51,0.00,0.00,0.00,2013-01-22,2013-01-28,1
20130122,IV,49.68,50.32,26.99,14.63,6.54,1.66,2013-01-22,2013-01-28,1
20130115,I,91.11,8.89,0.00,0.00,0.00,0.00,2013-01-15,2013-01-21,1
20130115,II,90.09,9.91,0.00,0.00,0.00,0.00,2013-01-15,2013-01-21,1
20130115,III,78.52,21.48,10.86,0.00,0.00,0.00,2013-01-15,2013-01-21,1
20130115,IV,48.53,51.47,30.84,15.14,6.83,1.66,2013-01-15,2013-01-21,1
20130108,I,91.11,8.89,0.00,0.00,0.00,0.00,2013-01-08,2013-01-14,1
20130108,II,90.09,9.91,0.00,0.00,0.00,0.00,2013-01-08,2013-01-14,1
20130108,III,74.61,25.39,14.77,0.00,0.00,0.00,2013-01-08,2013-01-14,1
20130108,IV,42.92,57.08,31.33,15.52,7.24,1.60,2013-01-08,2013-01-14,1
20130101,I,91.11,8.89,0.00,0.00,0.00,0.00,2013-01-01,2013-01-07,1
20130101,II,90.09,9.91,0.00,0.00,0.00,0.00,2013-01-01,2013-01-07,1
20130101,III,74.73,25.27,14.77,0.00,0.00,0.00,2013-01-01,2013-01-07,1
20130101,IV,43.05,56.95,31.84,15.71,7.29,1.60,2013-01-01,2013-01-07,1
20121225,I,91.11,8.89,0.00,0.00,0.00,0.00,2012-12-25,2012-12-31,1
20121225,II,76.82,23.18,0.00,0.00,0.00,0.00,2012-12-25,2012-12-31,1
20121225,III,74.66,25.34,11.75,0.00,0.00,0.00,2012-12-25,2012-12-31,1
20121225,IV,37.28,62.72,35.62,17.10,7.36,2.61,2012-12-25,2012-12-31,1
20121218,I,91.11,8.89,0.00,0.00,0.00,0.00,2012-12-18,2012-12-24,1
20121218,II,73.14,26.86,0.00,0.00,0.00,0.00,2012-12-18,2012-12-24,1
20121218,III,74.66,25.34,11.75,0.00,0.00,0.00,2012-12-18,2012-12-24,1
20121218,IV,38.48,61.52,35.37,17.37,7.53,2.61,2012-12-18,2012-12-24,1
20121211,I,91.11,8.89,0.00,0.00,0.00,0.00,2012-12-11,2012-12-17,1
20121211,II,73.14,26.86,0.00,0.00,0.00,0.00,2012-12-11,2012-12-17,1
20121211,III,74.66,25.34,11.75,0.00,0.00,0.00,2012-12-11,2012-12-17,1
20121211,IV,38.04,61.96,35.43,16.31,7.55,2.61,2012-12-11,2012-12-17,1
20121204,I,91.11,8.89,0.00,0.00,0.00,0.00,2012-12-04,2012-12-10,1
20121204,II,73.14,26.86,0.00,0.00,0.00,0.00,2012-12-04,2012-12-10,1
20121204,III,74.77,25.23,11.75,0.00,0.00,0.00,2012-12-04,2012-12-10,1
20121204,IV,31.59,68.41,37.61,16.80,7.45,2.61,2012-12-04,2012-12-10,1
20121127,I,91.11,8.89,0.00,0.00,0.00,0.00,2012-11-27,2012-12-03,1
20121127,II,73.14,26.86,0.00,0.00,0.00,0.00,2012-11-27,2012-12-03,1
20121127,III,78.65,21.35,11.04,0.00,0.00,0.00,2012-11-27,2012-12-03,1
20121127,IV,39.62,60.38,35.84,15.16,6.75,2.61,2012-11-27,2012-12-03,1
20121120,I,100.00,0.00,0.00,0.00,0.00,0.00,2012-11-20,2012-11-26,1
20121120,II,73.14,26.86,0.00,0.00,0.00,0.00,2012-11-20,2012-11-26,1
20121120,III,85.94,14.06,6.34,0.00,0.00,0.00,2012-11-20,2012-11-26,1
20121120,IV,48.93,51.07,24.69,12.18,6.13,2.61,2012-11-20,2012-11-26,1
20121113,I,100.00,0.00,0.00,0.00,0.00,0.00,2012-11-13,2012-11-19,1
20121113,II,83.62,16.38,0.00,0.00,0.00,0.00,2012-11-13,2012-11-19,1
20121113,III,87.45,12.55,3.89,0.00,0.00,0.00,2012-11-13,2012-11-19,1
20121113,IV,52.68,47.32,21.17,11.09,5.32,2.61,2012-11-13,2012-11-19,1
20121106,I,100.00,0.00,0.00,0.00,0.00,0.00,2012-11-06,2012-11-12,1
20121106,II,83.62,16.38,0.00,0.00,0.00,0.00,2012-11-06,2012-11-12,1
20121106,III,90.28,9.72,1.64,0.00,0.00,0.00,2012-11-06,2012-11-12,1
20121106,IV,56.93,43.07,21.33,11.28,5.21,2.68,2012-11-06,2012-11-12,1
20121030,I,100.00,0.00,0.00,0.00,0.00,0.00,2012-10-30,2012-11-05,1
20121030,II,83.32,16.68,0.00,0.00,0.00,0.00,2012-10-30,2012-11-05,1
20121030,III,91.66,8.34,1.64,0.00,0.00,0.00,2012-10-30,2012-11-05,1
20121030,IV,63.35,36.65,16.62,9.72,4.56,1.56,2012-10-30,2012-11-05,1
20121023,I,100.00,0.00,0.00,0.00,0.00,0.00,2012-10-23,2012-10-29,1
20121023,II,72.94,27.06,7.80,0.00,0.00,0.00,2012-10-23,2012-10-29,1
20121023,III,77.82,22.18,5.74,0.78,0.00,0.00,2012-10-23,2012-10-29,1
20121023,IV,67.57,32.43,15.08,9.62,4.74,1.56,2012-10-23,2012-10-29,1
20121016,I,100.00,0.00,0.00,0.00,0.00,0.00,2012-10-16,2012-10-22,1
20121016,II,61.35,38.65,9.75,0.00,0.00,0.00,2012-10-16,2012-10-22,1
20121016,III,77.39,22.61,5.83,0.78,0.00,0.00,2012-10-16,2012-10-22,1
20121016,IV,68.12,31.88,14.99,9.49,4.65,1.55,2012-10-16,2012-10-22,1
20121009,I,100.00,0.00,0.00,0.00,0.00,0.00,2012-10-09,2012-10-15,1
20121009,II,59.02,40.98,11.87,0.00,0.00,0.00,2012-10-09,2012-10-15,1
20121009,III,77.18,22.82,5.83,0.78,0.00,0.00,2012-10-09,2012-10-15,1
20121009,IV,72.38,27.62,15.34,9.60,4.79,1.41,2012-10-09,2012-10-15,1
20121002,I,100.00,0.00,0.00,0.00,0.00,0.00,2012-10-02,2012-10-08,1
20121002,II,58.36,41.64,13.11,0.00,0.00,0.00,2012-10-02,2012-10-08,1
20121002,III,75.02,24.98,6.95,0.78,0.00,0.00,2012-10-02,2012-10-08,1
20121002,IV,69.80,30.20,18.09,11.45,4.79,1.41,2012-10-02,2012-10-08,1
