MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20210928,25015,Hampshire County,MA,100,0,0,0,0,0,9/28/21,10/4/21,1
20210921,25015,Hampshire County,MA,100,0,0,0,0,0,9/21/21,9/27/21,1
20210914,25015,Hampshire County,MA,100,0,0,0,0,0,9/14/21,9/20/21,1
20210907,25015,Hampshire County,MA,100,0,0,0,0,0,9/7/21,9/13/21,1
20210831,25015,Hampshire County,MA,100,0,0,0,0,0,8/31/21,9/6/21,1
20210824,25015,Hampshire County,MA,100,0,0,0,0,0,8/24/21,8/30/21,1
20210817,25015,Hampshire County,MA,100,0,0,0,0,0,8/17/21,8/23/21,1
20210810,25015,Hampshire County,MA,100,0,0,0,0,0,8/10/21,8/16/21,1
20210803,25015,Hampshire County,MA,100,0,0,0,0,0,8/3/21,8/9/21,1
20210727,25015,Hampshire County,MA,100,0,0,0,0,0,7/27/21,8/2/21,1
20210720,25015,Hampshire County,MA,100,0,0,0,0,0,7/20/21,7/26/21,1
20210713,25015,Hampshire County,MA,100,0,0,0,0,0,7/13/21,7/19/21,1
20210706,25015,Hampshire County,MA,100,0,0,0,0,0,7/6/21,7/12/21,1
20210629,25015,Hampshire County,MA,70.77,29.23,0,0,0,0,6/29/21,7/5/21,1
20210622,25015,Hampshire County,MA,70.77,29.23,0,0,0,0,6/22/21,6/28/21,1
20210615,25015,Hampshire County,MA,100,0,0,0,0,0,6/15/21,6/21/21,1
20210608,25015,Hampshire County,MA,100,0,0,0,0,0,6/8/21,6/14/21,1
20210601,25015,Hampshire County,MA,100,0,0,0,0,0,6/1/21,6/7/21,1
20210525,25015,Hampshire County,MA,100,0,0,0,0,0,5/25/21,5/31/21,1
20210518,25015,Hampshire County,MA,100,0,0,0,0,0,5/18/21,5/24/21,1
20210511,25015,Hampshire County,MA,100,0,0,0,0,0,5/11/21,5/17/21,1
20210504,25015,Hampshire County,MA,0,100,0,0,0,0,5/4/21,5/10/21,1
20210427,25015,Hampshire County,MA,0,100,0,0,0,0,4/27/21,5/3/21,1
20210420,25015,Hampshire County,MA,0,100,0,0,0,0,4/20/21,4/26/21,1
20210413,25015,Hampshire County,MA,0,100,0,0,0,0,4/13/21,4/19/21,1
20210406,25015,Hampshire County,MA,43.79,56.21,0,0,0,0,4/6/21,4/12/21,1
20210330,25015,Hampshire County,MA,51.46,48.54,0,0,0,0,3/30/21,4/5/21,1
20210323,25015,Hampshire County,MA,52.17,47.83,0,0,0,0,3/23/21,3/29/21,1
20210316,25015,Hampshire County,MA,35.46,64.54,0,0,0,0,3/16/21,3/22/21,1
20210309,25015,Hampshire County,MA,36.01,63.99,0,0,0,0,3/9/21,3/15/21,1
20210302,25015,Hampshire County,MA,100,0,0,0,0,0,3/2/21,3/8/21,1
20210223,25015,Hampshire County,MA,100,0,0,0,0,0,2/23/21,3/1/21,1
20210216,25015,Hampshire County,MA,100,0,0,0,0,0,2/16/21,2/22/21,1
20210209,25015,Hampshire County,MA,100,0,0,0,0,0,2/9/21,2/15/21,1
20210202,25015,Hampshire County,MA,100,0,0,0,0,0,2/2/21,2/8/21,1
20210126,25015,Hampshire County,MA,100,0,0,0,0,0,1/26/21,2/1/21,1
20210119,25015,Hampshire County,MA,100,0,0,0,0,0,1/19/21,1/25/21,1
20210112,25015,Hampshire County,MA,100,0,0,0,0,0,1/12/21,1/18/21,1
20210105,25015,Hampshire County,MA,100,0,0,0,0,0,1/5/21,1/11/21,1
20201229,25015,Hampshire County,MA,100,0,0,0,0,0,12/29/20,1/4/21,1
20201222,25015,Hampshire County,MA,100,0,0,0,0,0,12/22/20,12/28/20,1
20201215,25015,Hampshire County,MA,100,0,0,0,0,0,12/15/20,12/21/20,1
20201208,25015,Hampshire County,MA,61.52,38.48,0,0,0,0,12/8/20,12/14/20,1
20201201,25015,Hampshire County,MA,0,100,0,0,0,0,12/1/20,12/7/20,1
20201124,25015,Hampshire County,MA,0,100,0,0,0,0,11/24/20,11/30/20,1
20201117,25015,Hampshire County,MA,0,100,0,0,0,0,11/17/20,11/23/20,1
20201110,25015,Hampshire County,MA,0,100,0,0,0,0,11/10/20,11/16/20,1
20201103,25015,Hampshire County,MA,0,100,0,0,0,0,11/3/20,11/9/20,1
20201027,25015,Hampshire County,MA,0,100,100,0,0,0,10/27/20,11/2/20,1
20201020,25015,Hampshire County,MA,0,100,100,0,0,0,10/20/20,10/26/20,1
20201013,25015,Hampshire County,MA,0,100,100,75.73,0,0,10/13/20,10/19/20,1
20201006,25015,Hampshire County,MA,0,100,100,75.73,0,0,10/6/20,10/12/20,1
20200929,25015,Hampshire County,MA,0,100,100,75.73,0,0,9/29/20,10/5/20,1
20200922,25015,Hampshire County,MA,0,100,100,0,0,0,9/22/20,9/28/20,1
20200915,25015,Hampshire County,MA,0,100,94.58,0,0,0,9/15/20,9/21/20,1
20200908,25015,Hampshire County,MA,0,100,94.58,0,0,0,9/8/20,9/14/20,1
20200901,25015,Hampshire County,MA,0,100,94.58,0,0,0,9/1/20,9/7/20,1
