MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,dsdi,ValidStart,ValidEnd,StatisticFormatID
20180327,44001,Bristol County,RI,100,0,0,0,0,0,0,3/27/18,4/2/18,1
20180320,44001,Bristol County,RI,100,0,0,0,0,0,0,3/20/18,3/26/18,1
20180313,44001,Bristol County,RI,100,0,0,0,0,0,0,3/13/18,3/19/18,1
20180306,44001,Bristol County,RI,100,0,0,0,0,0,0,3/6/18,3/12/18,1
20180227,44001,Bristol County,RI,100,0,0,0,0,0,0,2/27/18,3/5/18,1
20180220,44001,Bristol County,RI,100,0,0,0,0,0,0,2/20/18,2/26/18,1
20180213,44001,Bristol County,RI,100,0,0,0,0,0,0,2/13/18,2/19/18,1
20180206,44001,Bristol County,RI,100,0,0,0,0,0,0,2/6/18,2/12/18,1
20180130,44001,Bristol County,RI,100,0,0,0,0,0,0,1/30/18,2/5/18,1
20180123,44001,Bristol County,RI,100,0,0,0,0,0,0,1/23/18,1/29/18,1
20180116,44001,Bristol County,RI,100,0,0,0,0,0,0,1/16/18,1/22/18,1
20180109,44001,Bristol County,RI,100,0,0,0,0,0,0,1/9/18,1/15/18,1
20180102,44001,Bristol County,RI,100,0,0,0,0,0,0,1/2/18,1/8/18,1
20171226,44001,Bristol County,RI,100,0,0,0,0,0,0,12/26/17,1/1/18,1
20171219,44001,Bristol County,RI,100,0,0,0,0,0,0,12/19/17,12/25/17,1
20171212,44001,Bristol County,RI,100,0,0,0,0,0,0,12/12/17,12/18/17,1
20171205,44001,Bristol County,RI,100,0,0,0,0,0,0,12/5/17,12/11/17,1
20171128,44001,Bristol County,RI,100,0,0,0,0,0,0,11/28/17,12/4/17,1
20171121,44001,Bristol County,RI,100,0,0,0,0,0,0,11/21/17,11/27/17,1
20171114,44001,Bristol County,RI,100,0,0,0,0,0,0,11/14/17,11/20/17,1
20171107,44001,Bristol County,RI,100,0,0,0,0,0,0,11/7/17,11/13/17,1
20171031,44001,Bristol County,RI,100,0,0,0,0,0,0,10/31/17,11/6/17,1
20171024,44001,Bristol County,RI,0,100,11.72,0,0,0,111.72,10/24/17,10/30/17,1
20171017,44001,Bristol County,RI,0,100,0,0,0,0,100,10/17/17,10/23/17,1
20171010,44001,Bristol County,RI,0,100,0,0,0,0,100,10/10/17,10/16/17,1
20171003,44001,Bristol County,RI,0,100,0,0,0,0,100,10/3/17,10/9/17,1
20170926,44001,Bristol County,RI,0,100,0,0,0,0,100,9/26/17,10/2/17,1
20170919,44001,Bristol County,RI,21.4,78.6,0,0,0,0,78.6,9/19/17,9/25/17,1
20170912,44001,Bristol County,RI,21.4,78.6,0,0,0,0,78.6,9/12/17,9/18/17,1
20170905,44001,Bristol County,RI,21.4,78.6,0,0,0,0,78.6,9/5/17,9/11/17,1
20170829,44001,Bristol County,RI,21.4,78.6,0,0,0,0,78.6,8/29/17,9/4/17,1
20170822,44001,Bristol County,RI,100,0,0,0,0,0,0,8/22/17,8/28/17,1
20170815,44001,Bristol County,RI,100,0,0,0,0,0,0,8/15/17,8/21/17,1
20170808,44001,Bristol County,RI,100,0,0,0,0,0,0,8/8/17,8/14/17,1
20170801,44001,Bristol County,RI,100,0,0,0,0,0,0,8/1/17,8/7/17,1
20170725,44001,Bristol County,RI,100,0,0,0,0,0,0,7/25/17,7/31/17,1
20170718,44001,Bristol County,RI,100,0,0,0,0,0,0,7/18/17,7/24/17,1
20170711,44001,Bristol County,RI,100,0,0,0,0,0,0,7/11/17,7/17/17,1
20170704,44001,Bristol County,RI,100,0,0,0,0,0,0,7/4/17,7/10/17,1
20170627,44001,Bristol County,RI,100,0,0,0,0,0,0,6/27/17,7/3/17,1
20170620,44001,Bristol County,RI,100,0,0,0,0,0,0,6/20/17,6/26/17,1
20170613,44001,Bristol County,RI,100,0,0,0,0,0,0,6/13/17,6/19/17,1
20170606,44001,Bristol County,RI,100,0,0,0,0,0,0,6/6/17,6/12/17,1
20170530,44001,Bristol County,RI,100,0,0,0,0,0,0,5/30/17,6/5/17,1
20170523,44001,Bristol County,RI,100,0,0,0,0,0,0,5/23/17,5/29/17,1
20170516,44001,Bristol County,RI,100,0,0,0,0,0,0,5/16/17,5/22/17,1
20170509,44001,Bristol County,RI,100,0,0,0,0,0,0,5/9/17,5/15/17,1
20170502,44001,Bristol County,RI,100,0,0,0,0,0,0,5/2/17,5/8/17,1
20170425,44001,Bristol County,RI,100,0,0,0,0,0,0,4/25/17,5/1/17,1
20170418,44001,Bristol County,RI,100,0,0,0,0,0,0,4/18/17,4/24/17,1
20170411,44001,Bristol County,RI,100,0,0,0,0,0,0,4/11/17,4/17/17,1
20170404,44001,Bristol County,RI,100,0,0,0,0,0,0,4/4/17,4/10/17,1
20170328,44001,Bristol County,RI,0,100,0,0,0,0,100,3/28/17,4/3/17,1
20170321,44001,Bristol County,RI,0,100,0,0,0,0,100,3/21/17,3/27/17,1
20170314,44001,Bristol County,RI,0,100,100,0,0,0,200,3/14/17,3/20/17,1
20170307,44001,Bristol County,RI,0,100,100,0,0,0,200,3/7/17,3/13/17,1
20170228,44001,Bristol County,RI,0,100,100,0,0,0,200,2/28/17,3/6/17,1
20170221,44001,Bristol County,RI,0,100,100,0,0,0,200,2/21/17,2/27/17,1
20170214,44001,Bristol County,RI,0,100,100,0,0,0,200,2/14/17,2/20/17,1
20170207,44001,Bristol County,RI,0,100,100,0,0,0,200,2/7/17,2/13/17,1
20170131,44001,Bristol County,RI,0,100,100,0,0,0,200,1/31/17,2/6/17,1
20170124,44001,Bristol County,RI,0,100,100,0,0,0,200,1/24/17,1/30/17,1
20170117,44001,Bristol County,RI,0,100,100,0,0,0,200,1/17/17,1/23/17,1
20170110,44001,Bristol County,RI,0,100,100,0,0,0,200,1/10/17,1/16/17,1
20170103,44001,Bristol County,RI,0,100,100,0,0,0,200,1/3/17,1/9/17,1
20161227,44001,Bristol County,RI,0,100,100,0,0,0,200,12/27/16,1/2/17,1
20161220,44001,Bristol County,RI,0,100,100,0,0,0,200,12/20/16,12/26/16,1
20161213,44001,Bristol County,RI,0,100,100,0,0,0,200,12/13/16,12/19/16,1
20161206,44001,Bristol County,RI,0,100,100,0,0,0,200,12/6/16,12/12/16,1
20161129,44001,Bristol County,RI,0,100,100,0,0,0,200,11/29/16,12/5/16,1
20161122,44001,Bristol County,RI,0,100,100,0,0,0,200,11/22/16,11/28/16,1
20161115,44001,Bristol County,RI,0,100,100,0,0,0,200,11/15/16,11/21/16,1
20161108,44001,Bristol County,RI,0,100,100,0,0,0,200,11/8/16,11/14/16,1
20161101,44001,Bristol County,RI,0,100,100,0,0,0,200,11/1/16,11/7/16,1
20161025,44001,Bristol County,RI,0,100,100,100,0,0,300,10/25/16,10/31/16,1
20161018,44001,Bristol County,RI,0,100,100,100,0,0,300,10/18/16,10/24/16,1
20161011,44001,Bristol County,RI,0,100,100,100,0,0,300,10/11/16,10/17/16,1
20161004,44001,Bristol County,RI,0,100,100,100,0,0,300,10/4/16,10/10/16,1
20160927,44001,Bristol County,RI,0,100,100,100,0,0,300,9/27/16,10/3/16,1
20160920,44001,Bristol County,RI,0,100,100,100,0,0,300,9/20/16,9/26/16,1
20160913,44001,Bristol County,RI,0,100,100,100,0,0,300,9/13/16,9/19/16,1
20160906,44001,Bristol County,RI,0,100,100,0,0,0,200,9/6/16,9/12/16,1
20160830,44001,Bristol County,RI,0,100,100,0,0,0,200,8/30/16,9/5/16,1
20160823,44001,Bristol County,RI,0,100,100,0,0,0,200,8/23/16,8/29/16,1
20160816,44001,Bristol County,RI,0,100,100,0,0,0,200,8/16/16,8/22/16,1
20160809,44001,Bristol County,RI,0,100,100,0,0,0,200,8/9/16,8/15/16,1
20160802,44001,Bristol County,RI,0,100,100,0,0,0,200,8/2/16,8/8/16,1
20160726,44001,Bristol County,RI,0,100,95.39,0,0,0,195.39,7/26/16,8/1/16,1
20160719,44001,Bristol County,RI,0,100,95.39,0,0,0,195.39,7/19/16,7/25/16,1
20160712,44001,Bristol County,RI,0,100,0,0,0,0,100,7/12/16,7/18/16,1
20160705,44001,Bristol County,RI,0,100,0,0,0,0,100,7/5/16,7/11/16,1
20160628,44001,Bristol County,RI,0,100,0,0,0,0,100,6/28/16,7/4/16,1
20160621,44001,Bristol County,RI,0,100,0,0,0,0,100,6/21/16,6/27/16,1
20160614,44001,Bristol County,RI,0,100,0,0,0,0,100,6/14/16,6/20/16,1
20160607,44001,Bristol County,RI,100,0,0,0,0,0,0,6/7/16,6/13/16,1
20160531,44001,Bristol County,RI,100,0,0,0,0,0,0,5/31/16,6/6/16,1
20160524,44001,Bristol County,RI,100,0,0,0,0,0,0,5/24/16,5/30/16,1
20160517,44001,Bristol County,RI,100,0,0,0,0,0,0,5/17/16,5/23/16,1
20160510,44001,Bristol County,RI,100,0,0,0,0,0,0,5/10/16,5/16/16,1
20160503,44001,Bristol County,RI,100,0,0,0,0,0,0,5/3/16,5/9/16,1
20160426,44001,Bristol County,RI,100,0,0,0,0,0,0,4/26/16,5/2/16,1
20160419,44001,Bristol County,RI,100,0,0,0,0,0,0,4/19/16,4/25/16,1
20160412,44001,Bristol County,RI,100,0,0,0,0,0,0,4/12/16,4/18/16,1
20160405,44001,Bristol County,RI,100,0,0,0,0,0,0,4/5/16,4/11/16,1
20160329,44001,Bristol County,RI,100,0,0,0,0,0,0,3/29/16,4/4/16,1
20160322,44001,Bristol County,RI,100,0,0,0,0,0,0,3/22/16,3/28/16,1
20160315,44001,Bristol County,RI,100,0,0,0,0,0,0,3/15/16,3/21/16,1
20160308,44001,Bristol County,RI,100,0,0,0,0,0,0,3/8/16,3/14/16,1
20160301,44001,Bristol County,RI,100,0,0,0,0,0,0,3/1/16,3/7/16,1
20160223,44001,Bristol County,RI,100,0,0,0,0,0,0,2/23/16,2/29/16,1
20160216,44001,Bristol County,RI,100,0,0,0,0,0,0,2/16/16,2/22/16,1
20160209,44001,Bristol County,RI,100,0,0,0,0,0,0,2/9/16,2/15/16,1
20160202,44001,Bristol County,RI,100,0,0,0,0,0,0,2/2/16,2/8/16,1
20160126,44001,Bristol County,RI,100,0,0,0,0,0,0,1/26/16,2/1/16,1
20160119,44001,Bristol County,RI,70.6,29.4,0,0,0,0,29.4,1/19/16,1/25/16,1
20160112,44001,Bristol County,RI,70.6,29.4,0,0,0,0,29.4,1/12/16,1/18/16,1
20160105,44001,Bristol County,RI,55.56,44.44,0,0,0,0,44.44,1/5/16,1/11/16,1
20151229,44001,Bristol County,RI,55.56,44.44,0,0,0,0,44.44,12/29/15,1/4/16,1
20151222,44001,Bristol County,RI,55.56,44.44,0,0,0,0,44.44,12/22/15,12/28/15,1
20151215,44001,Bristol County,RI,55.56,44.44,0,0,0,0,44.44,12/15/15,12/21/15,1
20151208,44001,Bristol County,RI,55.56,44.44,0,0,0,0,44.44,12/8/15,12/14/15,1
20151201,44001,Bristol County,RI,55.56,44.44,0,0,0,0,44.44,12/1/15,12/7/15,1
20151124,44001,Bristol County,RI,55.56,44.44,0,0,0,0,44.44,11/24/15,11/30/15,1
20151117,44001,Bristol County,RI,55.56,44.44,0,0,0,0,44.44,11/17/15,11/23/15,1
20151110,44001,Bristol County,RI,55.56,44.44,0,0,0,0,44.44,11/10/15,11/16/15,1
20151103,44001,Bristol County,RI,55.56,44.44,0,0,0,0,44.44,11/3/15,11/9/15,1
20151027,44001,Bristol County,RI,55.57,44.43,0,0,0,0,44.43,10/27/15,11/2/15,1
20151020,44001,Bristol County,RI,55.57,44.43,0,0,0,0,44.43,10/20/15,10/26/15,1
20151013,44001,Bristol County,RI,55.58,44.42,0,0,0,0,44.42,10/13/15,10/19/15,1
20151006,44001,Bristol County,RI,55.59,44.41,0,0,0,0,44.41,10/6/15,10/12/15,1
20150929,44001,Bristol County,RI,55.59,44.41,0,0,0,0,44.41,9/29/15,10/5/15,1
20150922,44001,Bristol County,RI,55.59,44.41,0,0,0,0,44.41,9/22/15,9/28/15,1
20150915,44001,Bristol County,RI,100,0,0,0,0,0,0,9/15/15,9/21/15,1
20150908,44001,Bristol County,RI,100,0,0,0,0,0,0,9/8/15,9/14/15,1
20150901,44001,Bristol County,RI,100,0,0,0,0,0,0,9/1/15,9/7/15,1
20150825,44001,Bristol County,RI,100,0,0,0,0,0,0,8/25/15,8/31/15,1
20150818,44001,Bristol County,RI,100,0,0,0,0,0,0,8/18/15,8/24/15,1
20150811,44001,Bristol County,RI,100,0,0,0,0,0,0,8/11/15,8/17/15,1
20150804,44001,Bristol County,RI,100,0,0,0,0,0,0,8/4/15,8/10/15,1
20150728,44001,Bristol County,RI,24.2,75.8,0,0,0,0,75.8,7/28/15,8/3/15,1
20150721,44001,Bristol County,RI,24.2,75.8,0,0,0,0,75.8,7/21/15,7/27/15,1
20150714,44001,Bristol County,RI,24.2,75.8,0,0,0,0,75.8,7/14/15,7/20/15,1
20150707,44001,Bristol County,RI,0,100,0,0,0,0,100,7/7/15,7/13/15,1
20150630,44001,Bristol County,RI,0,100,0,0,0,0,100,6/30/15,7/6/15,1
20150623,44001,Bristol County,RI,0,100,0,0,0,0,100,6/23/15,6/29/15,1
20150616,44001,Bristol County,RI,0,100,0,0,0,0,100,6/16/15,6/22/15,1
20150609,44001,Bristol County,RI,0,100,0,0,0,0,100,6/9/15,6/15/15,1
20150602,44001,Bristol County,RI,0,100,0,0,0,0,100,6/2/15,6/8/15,1
20150526,44001,Bristol County,RI,0,100,100,0,0,0,200,5/26/15,6/1/15,1
20150519,44001,Bristol County,RI,0,100,100,0,0,0,200,5/19/15,5/25/15,1
20150512,44001,Bristol County,RI,0,100,0,0,0,0,100,5/12/15,5/18/15,1
20150505,44001,Bristol County,RI,100,0,0,0,0,0,0,5/5/15,5/11/15,1
20150428,44001,Bristol County,RI,100,0,0,0,0,0,0,4/28/15,5/4/15,1
20150421,44001,Bristol County,RI,100,0,0,0,0,0,0,4/21/15,4/27/15,1
20150414,44001,Bristol County,RI,100,0,0,0,0,0,0,4/14/15,4/20/15,1
20150407,44001,Bristol County,RI,100,0,0,0,0,0,0,4/7/15,4/13/15,1
20150331,44001,Bristol County,RI,100,0,0,0,0,0,0,3/31/15,4/6/15,1
20150324,44001,Bristol County,RI,100,0,0,0,0,0,0,3/24/15,3/30/15,1
20150317,44001,Bristol County,RI,100,0,0,0,0,0,0,3/17/15,3/23/15,1
20150310,44001,Bristol County,RI,100,0,0,0,0,0,0,3/10/15,3/16/15,1
20150303,44001,Bristol County,RI,100,0,0,0,0,0,0,3/3/15,3/9/15,1
20150224,44001,Bristol County,RI,100,0,0,0,0,0,0,2/24/15,3/2/15,1
20150217,44001,Bristol County,RI,100,0,0,0,0,0,0,2/17/15,2/23/15,1
20150210,44001,Bristol County,RI,100,0,0,0,0,0,0,2/10/15,2/16/15,1
20150203,44001,Bristol County,RI,100,0,0,0,0,0,0,2/3/15,2/9/15,1
20150127,44001,Bristol County,RI,100,0,0,0,0,0,0,1/27/15,2/2/15,1
20150120,44001,Bristol County,RI,100,0,0,0,0,0,0,1/20/15,1/26/15,1
20150113,44001,Bristol County,RI,100,0,0,0,0,0,0,1/13/15,1/19/15,1
20150106,44001,Bristol County,RI,100,0,0,0,0,0,0,1/6/15,1/12/15,1
20141230,44001,Bristol County,RI,100,0,0,0,0,0,0,12/30/14,1/5/15,1
20141223,44001,Bristol County,RI,100,0,0,0,0,0,0,12/23/14,12/29/14,1
20141216,44001,Bristol County,RI,100,0,0,0,0,0,0,12/16/14,12/22/14,1
20141209,44001,Bristol County,RI,0,100,0,0,0,0,100,12/9/14,12/15/14,1
20141202,44001,Bristol County,RI,0,100,40.15,0,0,0,140.15,12/2/14,12/8/14,1
20141125,44001,Bristol County,RI,0,100,40.06,0,0,0,140.06,11/25/14,12/1/14,1
20141118,44001,Bristol County,RI,0,100,40.06,0,0,0,140.06,11/18/14,11/24/14,1
20141111,44001,Bristol County,RI,0,100,40.06,0,0,0,140.06,11/11/14,11/17/14,1
20141104,44001,Bristol County,RI,0,100,40.06,0,0,0,140.06,11/4/14,11/10/14,1
20141028,44001,Bristol County,RI,0,100,40.06,0,0,0,140.06,10/28/14,11/3/14,1
20141021,44001,Bristol County,RI,0,100,100,0,0,0,200,10/21/14,10/27/14,1
20141014,44001,Bristol County,RI,0,100,100,0,0,0,200,10/14/14,10/20/14,1
20141007,44001,Bristol County,RI,0,100,100,0,0,0,200,10/7/14,10/13/14,1
20140930,44001,Bristol County,RI,0,100,100,0,0,0,200,9/30/14,10/6/14,1
20140923,44001,Bristol County,RI,0,100,100,0,0,0,200,9/23/14,9/29/14,1
20140916,44001,Bristol County,RI,0,100,0,0,0,0,100,9/16/14,9/22/14,1
20140909,44001,Bristol County,RI,0,100,0,0,0,0,100,9/9/14,9/15/14,1
20140902,44001,Bristol County,RI,0,100,0,0,0,0,100,9/2/14,9/8/14,1
20140826,44001,Bristol County,RI,0,100,0,0,0,0,100,8/26/14,9/1/14,1
20140819,44001,Bristol County,RI,0,100,0,0,0,0,100,8/19/14,8/25/14,1
20140812,44001,Bristol County,RI,65.25,34.75,0,0,0,0,34.75,8/12/14,8/18/14,1
20140805,44001,Bristol County,RI,65.25,34.75,0,0,0,0,34.75,8/5/14,8/11/14,1
20140729,44001,Bristol County,RI,65.25,34.75,0,0,0,0,34.75,7/29/14,8/4/14,1
20140722,44001,Bristol County,RI,65.25,34.75,0,0,0,0,34.75,7/22/14,7/28/14,1
20140715,44001,Bristol County,RI,51.19,48.81,0,0,0,0,48.81,7/15/14,7/21/14,1
20140708,44001,Bristol County,RI,51.19,48.81,0,0,0,0,48.81,7/8/14,7/14/14,1
20140701,44001,Bristol County,RI,0,100,0,0,0,0,100,7/1/14,7/7/14,1
20140624,44001,Bristol County,RI,0,100,0,0,0,0,100,6/24/14,6/30/14,1
20140617,44001,Bristol County,RI,0,100,0,0,0,0,100,6/17/14,6/23/14,1
20140610,44001,Bristol County,RI,0,100,0,0,0,0,100,6/10/14,6/16/14,1
20140603,44001,Bristol County,RI,100,0,0,0,0,0,0,6/3/14,6/9/14,1
20140527,44001,Bristol County,RI,100,0,0,0,0,0,0,5/27/14,6/2/14,1
20140520,44001,Bristol County,RI,100,0,0,0,0,0,0,5/20/14,5/26/14,1
20140513,44001,Bristol County,RI,100,0,0,0,0,0,0,5/13/14,5/19/14,1
20140506,44001,Bristol County,RI,100,0,0,0,0,0,0,5/6/14,5/12/14,1
20140429,44001,Bristol County,RI,100,0,0,0,0,0,0,4/29/14,5/5/14,1
20140422,44001,Bristol County,RI,100,0,0,0,0,0,0,4/22/14,4/28/14,1
20140415,44001,Bristol County,RI,100,0,0,0,0,0,0,4/15/14,4/21/14,1
20140408,44001,Bristol County,RI,100,0,0,0,0,0,0,4/8/14,4/14/14,1
20140401,44001,Bristol County,RI,100,0,0,0,0,0,0,4/1/14,4/7/14,1
20140325,44001,Bristol County,RI,100,0,0,0,0,0,0,3/25/14,3/31/14,1
20140318,44001,Bristol County,RI,100,0,0,0,0,0,0,3/18/14,3/24/14,1
20140311,44001,Bristol County,RI,100,0,0,0,0,0,0,3/11/14,3/17/14,1
20140304,44001,Bristol County,RI,100,0,0,0,0,0,0,3/4/14,3/10/14,1
20140225,44001,Bristol County,RI,100,0,0,0,0,0,0,2/25/14,3/3/14,1
20140218,44001,Bristol County,RI,100,0,0,0,0,0,0,2/18/14,2/24/14,1
20140211,44001,Bristol County,RI,100,0,0,0,0,0,0,2/11/14,2/17/14,1
20140204,44001,Bristol County,RI,100,0,0,0,0,0,0,2/4/14,2/10/14,1
20140128,44001,Bristol County,RI,100,0,0,0,0,0,0,1/28/14,2/3/14,1
20140121,44001,Bristol County,RI,100,0,0,0,0,0,0,1/21/14,1/27/14,1
20140114,44001,Bristol County,RI,0,100,0,0,0,0,100,1/14/14,1/20/14,1
20140107,44001,Bristol County,RI,0,100,0,0,0,0,100,1/7/14,1/13/14,1
20131231,44001,Bristol County,RI,0,100,0,0,0,0,100,12/31/13,1/6/14,1
20131224,44001,Bristol County,RI,0,100,82.09,0,0,0,182.09,12/24/13,12/30/13,1
20131217,44001,Bristol County,RI,0,100,82.09,0,0,0,182.09,12/17/13,12/23/13,1
20131210,44001,Bristol County,RI,0,100,82.09,0,0,0,182.09,12/10/13,12/16/13,1
20131203,44001,Bristol County,RI,0,100,82.09,0,0,0,182.09,12/3/13,12/9/13,1
20131126,44001,Bristol County,RI,0,100,82.09,0,0,0,182.09,11/26/13,12/2/13,1
20131119,44001,Bristol County,RI,0,100,82.09,0,0,0,182.09,11/19/13,11/25/13,1
20131112,44001,Bristol County,RI,0,100,82.09,0,0,0,182.09,11/12/13,11/18/13,1
20131105,44001,Bristol County,RI,0,100,82.09,0,0,0,182.09,11/5/13,11/11/13,1
20131029,44001,Bristol County,RI,0,100,82.09,0,0,0,182.09,10/29/13,11/4/13,1
20131022,44001,Bristol County,RI,12.5,87.5,0,0,0,0,87.5,10/22/13,10/28/13,1
20131015,44001,Bristol County,RI,12.5,87.5,0,0,0,0,87.5,10/15/13,10/21/13,1
20131008,44001,Bristol County,RI,16.22,83.78,0,0,0,0,83.78,10/8/13,10/14/13,1
20131001,44001,Bristol County,RI,16.22,83.78,0,0,0,0,83.78,10/1/13,10/7/13,1
20130924,44001,Bristol County,RI,100,0,0,0,0,0,0,9/24/13,9/30/13,1
20130917,44001,Bristol County,RI,100,0,0,0,0,0,0,9/17/13,9/23/13,1
20130910,44001,Bristol County,RI,100,0,0,0,0,0,0,9/10/13,9/16/13,1
20130903,44001,Bristol County,RI,100,0,0,0,0,0,0,9/3/13,9/9/13,1
20130827,44001,Bristol County,RI,100,0,0,0,0,0,0,8/27/13,9/2/13,1
20130820,44001,Bristol County,RI,100,0,0,0,0,0,0,8/20/13,8/26/13,1
20130813,44001,Bristol County,RI,100,0,0,0,0,0,0,8/13/13,8/19/13,1
20130806,44001,Bristol County,RI,100,0,0,0,0,0,0,8/6/13,8/12/13,1
20130730,44001,Bristol County,RI,100,0,0,0,0,0,0,7/30/13,8/5/13,1
20130723,44001,Bristol County,RI,100,0,0,0,0,0,0,7/23/13,7/29/13,1
20130716,44001,Bristol County,RI,100,0,0,0,0,0,0,7/16/13,7/22/13,1
20130709,44001,Bristol County,RI,100,0,0,0,0,0,0,7/9/13,7/15/13,1
20130702,44001,Bristol County,RI,100,0,0,0,0,0,0,7/2/13,7/8/13,1
20130625,44001,Bristol County,RI,100,0,0,0,0,0,0,6/25/13,7/1/13,1
20130618,44001,Bristol County,RI,100,0,0,0,0,0,0,6/18/13,6/24/13,1
20130611,44001,Bristol County,RI,100,0,0,0,0,0,0,6/11/13,6/17/13,1
20130604,44001,Bristol County,RI,53.35,46.65,0,0,0,0,46.65,6/4/13,6/10/13,1
20130528,44001,Bristol County,RI,0,100,0,0,0,0,100,5/28/13,6/3/13,1
20130521,44001,Bristol County,RI,0,100,0,0,0,0,100,5/21/13,5/27/13,1
20130514,44001,Bristol County,RI,0,100,0,0,0,0,100,5/14/13,5/20/13,1
20130507,44001,Bristol County,RI,0,100,0,0,0,0,100,5/7/13,5/13/13,1
20130430,44001,Bristol County,RI,0,100,0,0,0,0,100,4/30/13,5/6/13,1
20130423,44001,Bristol County,RI,100,0,0,0,0,0,0,4/23/13,4/29/13,1
20130416,44001,Bristol County,RI,100,0,0,0,0,0,0,4/16/13,4/22/13,1
20130409,44001,Bristol County,RI,100,0,0,0,0,0,0,4/9/13,4/15/13,1
20130402,44001,Bristol County,RI,100,0,0,0,0,0,0,4/2/13,4/8/13,1
20130326,44001,Bristol County,RI,100,0,0,0,0,0,0,3/26/13,4/1/13,1
20130319,44001,Bristol County,RI,100,0,0,0,0,0,0,3/19/13,3/25/13,1
20130312,44001,Bristol County,RI,100,0,0,0,0,0,0,3/12/13,3/18/13,1
20130305,44001,Bristol County,RI,100,0,0,0,0,0,0,3/5/13,3/11/13,1
20130226,44001,Bristol County,RI,100,0,0,0,0,0,0,2/26/13,3/4/13,1
20130219,44001,Bristol County,RI,100,0,0,0,0,0,0,2/19/13,2/25/13,1
20130212,44001,Bristol County,RI,100,0,0,0,0,0,0,2/12/13,2/18/13,1
20130205,44001,Bristol County,RI,100,0,0,0,0,0,0,2/5/13,2/11/13,1
20130129,44001,Bristol County,RI,100,0,0,0,0,0,0,1/29/13,2/4/13,1
20130122,44001,Bristol County,RI,100,0,0,0,0,0,0,1/22/13,1/28/13,1
20130115,44001,Bristol County,RI,100,0,0,0,0,0,0,1/15/13,1/21/13,1
20130108,44001,Bristol County,RI,100,0,0,0,0,0,0,1/8/13,1/14/13,1
20130101,44001,Bristol County,RI,100,0,0,0,0,0,0,1/1/13,1/7/13,1
20121225,44001,Bristol County,RI,100,0,0,0,0,0,0,12/25/12,12/31/12,1
20121218,44001,Bristol County,RI,100,0,0,0,0,0,0,12/18/12,12/24/12,1
20121211,44001,Bristol County,RI,100,0,0,0,0,0,0,12/11/12,12/17/12,1
20121204,44001,Bristol County,RI,100,0,0,0,0,0,0,12/4/12,12/10/12,1
20121127,44001,Bristol County,RI,100,0,0,0,0,0,0,11/27/12,12/3/12,1
20121120,44001,Bristol County,RI,100,0,0,0,0,0,0,11/20/12,11/26/12,1
20121113,44001,Bristol County,RI,100,0,0,0,0,0,0,11/13/12,11/19/12,1
20121106,44001,Bristol County,RI,100,0,0,0,0,0,0,11/6/12,11/12/12,1
20121030,44001,Bristol County,RI,100,0,0,0,0,0,0,10/30/12,11/5/12,1
20121023,44001,Bristol County,RI,100,0,0,0,0,0,0,10/23/12,10/29/12,1
20121016,44001,Bristol County,RI,100,0,0,0,0,0,0,10/16/12,10/22/12,1
20121009,44001,Bristol County,RI,100,0,0,0,0,0,0,10/9/12,10/15/12,1
20121002,44001,Bristol County,RI,100,0,0,0,0,0,0,10/2/12,10/8/12,1
20120925,44001,Bristol County,RI,100,0,0,0,0,0,0,9/25/12,10/1/12,1
20120918,44001,Bristol County,RI,96.38,3.62,0,0,0,0,3.62,9/18/12,9/24/12,1
20120911,44001,Bristol County,RI,99.32,0.68,0,0,0,0,0.68,9/11/12,9/17/12,1
20120904,44001,Bristol County,RI,99.32,0.68,0,0,0,0,0.68,9/4/12,9/10/12,1
20120828,44001,Bristol County,RI,99.92,0.08,0,0,0,0,0.08,8/28/12,9/3/12,1
20120821,44001,Bristol County,RI,100,0,0,0,0,0,0,8/21/12,8/27/12,1
20120814,44001,Bristol County,RI,0,100,0,0,0,0,100,8/14/12,8/20/12,1
20120807,44001,Bristol County,RI,0,100,0,0,0,0,100,8/7/12,8/13/12,1
20120731,44001,Bristol County,RI,0,100,0,0,0,0,100,7/31/12,8/6/12,1
20120724,44001,Bristol County,RI,0,100,0,0,0,0,100,7/24/12,7/30/12,1
20120717,44001,Bristol County,RI,100,0,0,0,0,0,0,7/17/12,7/23/12,1
20120710,44001,Bristol County,RI,100,0,0,0,0,0,0,7/10/12,7/16/12,1
20120703,44001,Bristol County,RI,100,0,0,0,0,0,0,7/3/12,7/9/12,1
20120626,44001,Bristol County,RI,100,0,0,0,0,0,0,6/26/12,7/2/12,1
20120619,44001,Bristol County,RI,100,0,0,0,0,0,0,6/19/12,6/25/12,1
20120612,44001,Bristol County,RI,100,0,0,0,0,0,0,6/12/12,6/18/12,1
20120605,44001,Bristol County,RI,100,0,0,0,0,0,0,6/5/12,6/11/12,1
20120529,44001,Bristol County,RI,0,100,0,0,0,0,100,5/29/12,6/4/12,1
20120522,44001,Bristol County,RI,0,100,0,0,0,0,100,5/22/12,5/28/12,1
20120515,44001,Bristol County,RI,0,100,0,0,0,0,100,5/15/12,5/21/12,1
20120508,44001,Bristol County,RI,0,100,100,0,0,0,200,5/8/12,5/14/12,1
20120501,44001,Bristol County,RI,0,100,100,0,0,0,200,5/1/12,5/7/12,1
