"STATION","NAME","DATE","PRCP","TMAX","week_num"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-10-18,0,50,"2018-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-10-19,0,61,"2018-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-10-20,0,66,"2018-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-10-21,0.23,51,"2018-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-10-22,0,52,"2018-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-10-23,0.12,57,"2018-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-10-24,0.02,51,"2018-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-10-25,0,53,"2018-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-10-26,0,49,"2018-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-10-27,1.31,55,"2018-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-10-28,0.06,59,"2018-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-10-29,0.49,62,"2018-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-10-30,0,51,"2018-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-10-31,0,59,"2018-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-01,0,72,"2018-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-02,0.35,69,"2018-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-03,1.02,70,"2018-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-04,0,57,"2018-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-05,0.25,53,"2018-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-06,1.04,67,"2018-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-07,0,63,"2018-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-08,0,58,"2018-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-09,1.31,54,"2018-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-10,0.3,52,"2018-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-11,0,47,"2018-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-12,0,49,"2018-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-13,1.33,61,"2018-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-14,0,42,"2018-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-15,0.67,34,"2018-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-16,0.33,45,"2018-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-17,0,50,"2018-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-18,0,44,"2018-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-19,0,50,"2018-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-20,0.38,44,"2018-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-21,0,42,"2018-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-22,0,26,"2018-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-23,0,32,"2018-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-24,0,48,"2018-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-25,1.47,49,"2018-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-26,0.89,48,"2018-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-27,0.33,49,"2018-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-28,0,44,"2018-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-29,0,47,"2018-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-11-30,0,42,"2018-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-01,0,46,"2018-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-02,0.89,61,"2018-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-03,0,61,"2018-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-04,NA,44,"2018-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-05,0,37,"2018-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-06,0,42,"2018-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-07,0,40,"2018-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-08,0,32,"2018-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-09,0,35,"2018-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-10,0,41,"2018-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-11,0,39,"2018-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-12,0,39,"2018-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-13,0,36,"2018-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-14,0,49,"2018-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-15,0.05,53,"2018-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-16,0.72,44,"2018-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-17,0.09,42,"2018-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-18,0.01,39,"2018-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-19,0,40,"2018-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-20,0,49,"2018-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-21,1.03,63,"2018-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-22,0.06,58,"2018-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-23,0,43,"2018-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-24,0,37,"2018-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-25,0,41,"2018-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-26,0,41,"2018-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-27,0,39,"2018-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-28,1.12,58,"2018-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-29,0,56,"2018-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-30,0,38,"2018-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2018-12-31,0.4,45,"2018-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-01,0.56,61,"2019-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-02,0,37,"2019-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-03,0,48,"2019-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-04,0,46,"2019-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-05,1.35,45,"2019-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-06,0,47,"2019-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-07,0,31,"2019-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-08,0,44,"2019-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-09,0.08,47,"2019-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-10,0,37,"2019-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-11,0,31,"2019-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-12,0,32,"2019-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-13,0,30,"2019-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-14,0,32,"2019-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-15,0,37,"2019-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-16,0,38,"2019-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-17,0,32,"2019-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-18,0,42,"2019-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-19,0.09,36,"2019-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-20,2.22,38,"2019-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-21,0,10,"2019-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-22,0,29,"2019-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-23,0,50,"2019-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-24,NA,59,"2019-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-25,0,41,"2019-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-26,0,34,"2019-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-27,0,47,"2019-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-28,0,42,"2019-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-29,0.03,38,"2019-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-30,0.14,40,"2019-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-01-31,0,18,"2019-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-01,0,24,"2019-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-02,0,34,"2019-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-03,0,41,"2019-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-04,0,58,"2019-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-05,0,64,"2019-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-06,0.17,44,"2019-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-07,0.28,42,"2019-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-08,0.15,49,"2019-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-09,0,35,"2019-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-10,0,36,"2019-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-11,0,38,"2019-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-12,0.75,37,"2019-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-13,0.34,43,"2019-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-14,0,42,"2019-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-15,0.28,54,"2019-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-16,0,49,"2019-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-17,0.01,39,"2019-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-18,0.48,36,"2019-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-19,0,34,"2019-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-20,0.08,30,"2019-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-21,0.26,48,"2019-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-22,0,46,"2019-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-23,0,41,"2019-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-24,0.43,49,"2019-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-25,0.06,43,"2019-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-26,0,33,"2019-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-27,0.12,27,"2019-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-02-28,0.1,32,"2019-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-01,0,39,"2019-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-02,0.4,36,"2019-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-03,0.22,43,"2019-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-04,0.05,41,"2019-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-05,0,30,"2019-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-06,0,27,"2019-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-07,0,29,"2019-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-08,0,37,"2019-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-09,0,47,"2019-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-10,0.78,46,"2019-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-11,0,51,"2019-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-12,0,45,"2019-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-13,0,45,"2019-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-14,0,52,"2019-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-15,0.07,59,"2019-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-16,0.01,54,"2019-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-17,0,44,"2019-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-18,0,44,"2019-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-19,0,48,"2019-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-20,0,51,"2019-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-21,0.06,52,"2019-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-22,1.18,44,"2019-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-23,0,49,"2019-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-24,0,59,"2019-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-25,0,53,"2019-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-26,0,47,"2019-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-27,0,47,"2019-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-28,0,50,"2019-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-29,0,56,"2019-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-30,0,69,"2019-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-03-31,0.11,67,"2019-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-01,0,48,"2019-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-02,0.07,51,"2019-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-03,0.56,63,"2019-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-04,0,54,"2019-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-05,0.17,50,"2019-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-06,0.09,68,"2019-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-07,0,63,"2019-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-08,0.57,53,"2019-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-09,0.1,50,"2019-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-10,0,50,"2019-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-11,0,54,"2019-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-12,0.04,57,"2019-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-13,0.85,65,"2019-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-14,0.18,75,"2019-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-15,1.19,68,"2019-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-16,0,61,"2019-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-17,0,64,"2019-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-18,0,64,"2019-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-19,0.16,69,"2019-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-20,0.42,73,"2019-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-21,0.07,69,"2019-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-22,0.93,61,"2019-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-23,0.01,56,"2019-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-24,0.06,69,"2019-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-25,0,68,"2019-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-26,0.62,64,"2019-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-27,0.4,64,"2019-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-28,0.08,54,"2019-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-29,0,63,"2019-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-04-30,0.13,53,"2019-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-01,0,59,"2019-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-02,0,54,"2019-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-03,0.03,63,"2019-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-04,0.12,64,"2019-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-05,0.32,52,"2019-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-06,0.13,63,"2019-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-07,0.02,69,"2019-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-08,0,67,"2019-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-09,0,65,"2019-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-10,0.01,64,"2019-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-11,0.03,73,"2019-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-12,0.68,54,"2019-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-13,0.6,56,"2019-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-14,0.11,50,"2019-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-15,0.01,62,"2019-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-16,0.02,72,"2019-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-17,0.01,73,"2019-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-18,0,75,"2019-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-19,0,70,"2019-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-20,0.2,85,"2019-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-21,0,72,"2019-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-22,0,72,"2019-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-23,0.12,65,"2019-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-24,0.07,72,"2019-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-25,0,77,"2019-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-26,0.03,89,"2019-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-27,0,79,"2019-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-28,0.16,63,"2019-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-29,0.2,57,"2019-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-30,0.17,65,"2019-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-05-31,0.06,78,"2019-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-01,0,78,"2019-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-02,0.02,76,"2019-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-03,0.03,74,"2019-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-04,0,72,"2019-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-05,0,79,"2019-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-06,0.01,79,"2019-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-07,0,81,"2019-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-08,0,78,"2019-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-09,0,78,"2019-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-10,0.32,80,"2019-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-11,1.4,78,"2019-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-12,0,78,"2019-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-13,0.79,58,"2019-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-14,0,75,"2019-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-15,0,80,"2019-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-16,0.11,73,"2019-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-17,0,77,"2019-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-18,0.18,71,"2019-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-19,0.01,75,"2019-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-20,0.23,71,"2019-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-21,0.93,73,"2019-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-22,0.01,82,"2019-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-23,0,86,"2019-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-24,0,89,"2019-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-25,0.18,77,"2019-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-26,0,85,"2019-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-27,0,88,"2019-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-28,0,90,"2019-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-29,0.05,86,"2019-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-06-30,0.01,81,"2019-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-01,0,86,"2019-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-02,0,85,"2019-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-03,0,92,"2019-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-04,0,93,"2019-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-05,0,89,"2019-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-06,0.24,90,"2019-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-07,0,80,"2019-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-08,0,84,"2019-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-09,0,90,"2019-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-10,0,92,"2019-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-11,0.01,86,"2019-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-12,2.36,89,"2019-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-13,0,88,"2019-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-14,0,92,"2019-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-15,0,85,"2019-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-16,0,88,"2019-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-17,0.28,92,"2019-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2019-07-18,0.01,76,"2019-29"
