MCD,Year,Week,Town,Result,Test_Type_Expanded,Pools_Tested,Total_Tested,Positive_Pools,MIR
State Lab Institute,2016,33,New Bedford,NA,NA,7,309,0,0
State Lab Institute,2016,33,Rehoboth,Negative,NA,1,8,0,0
State Lab Institute,2016,33,Westport,Negative,NA,1,50,0,0
State Lab Institute,2016,34,Easton,Negative,NA,1,8,0,0
State Lab Institute,2016,34,New Bedford,Negative,NA,1,9,0,0
State Lab Institute,2016,34,Rehoboth,Negative,NA,1,8,0,0
State Lab Institute,2016,34,Westport,Negative,NA,2,28,0,0
State Lab Institute,2016,35,Easton,NA,NA,1,23,0,0
State Lab Institute,2016,35,Raynham,Negative,NA,1,8,0,0
State Lab Institute,2016,35,Raynham,NA,NA,1,5,0,0
State Lab Institute,2016,35,Rehoboth,Negative,NA,1,7,0,0
State Lab Institute,2016,35,Westport,Negative,NA,1,5,0,0
State Lab Institute,2016,36,Easton,Negative,NA,1,14,0,0
State Lab Institute,2016,36,New Bedford,Negative,NA,1,10,0,0
State Lab Institute,2016,36,Raynham,Negative,NA,1,8,0,0
State Lab Institute,2016,36,Raynham,NA,NA,1,5,0,0
State Lab Institute,2016,36,Rehoboth,Negative,NA,1,7,0,0
State Lab Institute,2016,36,Westport,Negative,NA,1,11,0,0
State Lab Institute,2016,38,Easton,Negative,NA,1,9,0,0
State Lab Institute,2016,38,New Bedford,NA,NA,1,6,0,0
State Lab Institute,2016,38,Westport,Negative,NA,1,7,0,0
State Lab Institute,2017,24,Easton,Negative,NA,1,50,0,0
State Lab Institute,2017,24,New Bedford,Negative,NA,2,88,0,0
State Lab Institute,2017,24,Raynham,Negative,NA,2,99,0,0
State Lab Institute,2017,24,Rehoboth,Negative,NA,1,31,0,0
State Lab Institute,2017,24,Rehoboth,NA,NA,1,21,0,0
State Lab Institute,2017,24,Westport,Negative,NA,2,76,0,0
State Lab Institute,2017,25,Easton,Negative,NA,4,158,0,0
State Lab Institute,2017,25,Easton,NA,NA,1,7,0,0
State Lab Institute,2017,25,New Bedford,Negative,NA,1,7,0,0
State Lab Institute,2017,25,Raynham,Negative,NA,3,121,0,0
State Lab Institute,2017,25,Raynham,NA,NA,1,50,0,0
State Lab Institute,2017,25,Rehoboth,Negative,NA,1,50,0,0
State Lab Institute,2017,25,Westport,Negative,NA,2,53,0,0
State Lab Institute,2017,26,Easton,Negative,NA,3,126,0,0
State Lab Institute,2017,26,Easton,NA,NA,2,58,0,0
State Lab Institute,2017,26,New Bedford,Negative,NA,2,57,0,0
State Lab Institute,2017,26,New Bedford,NA,NA,1,23,0,0
State Lab Institute,2017,26,Raynham,Negative,NA,4,156,0,0
State Lab Institute,2017,26,Westport,Negative,NA,1,25,0,0
State Lab Institute,2017,27,Easton,Negative,NA,3,105,0,0
State Lab Institute,2017,27,Easton,NA,NA,1,12,0,0
State Lab Institute,2017,27,New Bedford,Negative,NA,3,74,0,0
State Lab Institute,2017,27,New Bedford,NA,NA,3,137,0,0
State Lab Institute,2017,27,Raynham,Negative,NA,3,110,0,0
State Lab Institute,2017,27,Raynham,NA,NA,3,66,0,0
State Lab Institute,2017,27,Rehoboth,Negative,NA,2,100,0,0
State Lab Institute,2017,27,Westport,Negative,NA,1,46,0,0
State Lab Institute,2017,28,Easton,Negative,NA,4,152,0,0
State Lab Institute,2017,28,Easton,NA,NA,6,289,0,0
State Lab Institute,2017,28,New Bedford,Negative,NA,1,11,0,0
State Lab Institute,2017,28,New Bedford,NA,NA,1,8,0,0
State Lab Institute,2017,28,Raynham,Negative,NA,1,28,0,0
State Lab Institute,2017,28,Raynham,NA,NA,2,34,0,0
State Lab Institute,2017,28,Rehoboth,Negative,NA,2,86,0,0
State Lab Institute,2017,28,Rehoboth,NA,NA,1,6,0,0
State Lab Institute,2017,28,Westport,Negative,NA,1,45,0,0
State Lab Institute,2017,29,Easton,Negative,NA,5,215,0,0
State Lab Institute,2017,29,Easton,NA,NA,5,250,0,0
State Lab Institute,2017,29,New Bedford,Negative,NA,3,44,0,0
State Lab Institute,2017,29,New Bedford,NA,NA,2,44,0,0
State Lab Institute,2017,29,Raynham,Negative,NA,3,113,0,0
State Lab Institute,2017,29,Raynham,NA,NA,3,78,0,0
State Lab Institute,2017,29,Rehoboth,Negative,NA,4,125,0,0
State Lab Institute,2017,29,Rehoboth,NA,NA,1,11,0,0
State Lab Institute,2017,29,Westport,Negative,NA,2,60,0,0
State Lab Institute,2017,29,Westport,NA,NA,1,10,0,0
State Lab Institute,2017,30,Easton,Negative,NA,4,135,0,0
State Lab Institute,2017,30,Easton,NA,NA,2,26,0,0
State Lab Institute,2017,30,Raynham,Negative,NA,2,48,0,0
State Lab Institute,2017,30,Raynham,NA,NA,3,103,0,0
State Lab Institute,2017,30,Rehoboth,Negative,NA,2,19,0,0
State Lab Institute,2017,30,Rehoboth,NA,NA,1,5,0,0
State Lab Institute,2017,30,Westport,Negative,NA,2,15,0,0
State Lab Institute,2017,31,Easton,Negative,NA,5,190,0,0
State Lab Institute,2017,31,Easton,NA,NA,2,99,0,0
State Lab Institute,2017,31,New Bedford,Negative,NA,2,29,0,0
State Lab Institute,2017,31,New Bedford,NA,NA,2,29,0,0
State Lab Institute,2017,31,Raynham,Negative,NA,2,65,0,0
State Lab Institute,2017,31,Raynham,NA,NA,2,84,0,0
State Lab Institute,2017,31,Rehoboth,Negative,NA,2,60,0,0
State Lab Institute,2017,32,Easton,Negative,NA,7,308,0,0
State Lab Institute,2017,32,Easton,NA,NA,1,13,0,0
State Lab Institute,2017,32,New Bedford,Negative,NA,3,44,0,0
State Lab Institute,2017,32,New Bedford,NA,NA,1,25,0,0
State Lab Institute,2017,32,Raynham,Negative,NA,3,34,0,0
State Lab Institute,2017,32,Rehoboth,Negative,NA,5,182,0,0
State Lab Institute,2017,32,Westport,Negative,NA,3,63,0,0
State Lab Institute,2017,33,Easton,Negative,NA,3,69,0,0
State Lab Institute,2017,33,New Bedford,Negative,NA,3,43,0,0
State Lab Institute,2017,33,Rehoboth,Negative,NA,3,139,0,0
State Lab Institute,2017,33,Westport,Negative,NA,4,77,0,0
State Lab Institute,2017,33,Westport,Positive,EEE,1,10,1,100
State Lab Institute,2017,34,Easton,Negative,NA,2,96,0,0
State Lab Institute,2017,34,New Bedford,Negative,NA,6,112,0,0
State Lab Institute,2017,34,Raynham,Negative,NA,2,38,0,0
State Lab Institute,2017,34,Rehoboth,Negative,NA,4,95,0,0
State Lab Institute,2017,34,Westport,Negative,NA,5,103,0,0
State Lab Institute,2017,35,Easton,Negative,NA,1,42,0,0
State Lab Institute,2017,35,New Bedford,Negative,NA,2,18,0,0
State Lab Institute,2017,35,Raynham,Negative,NA,1,28,0,0
State Lab Institute,2017,35,Rehoboth,Negative,NA,3,72,0,0
State Lab Institute,2017,35,Rehoboth,Positive,WNV,1,50,1,20
State Lab Institute,2017,35,Westport,Negative,NA,2,15,0,0
State Lab Institute,2017,36,Easton,Negative,NA,4,165,0,0
State Lab Institute,2017,36,New Bedford,Negative,NA,3,56,0,0
State Lab Institute,2017,36,Raynham,Negative,NA,2,34,0,0
State Lab Institute,2017,36,Rehoboth,Negative,NA,3,66,0,0
State Lab Institute,2017,36,Rehoboth,Positive,WNV,2,72,2,27.777777777777775
State Lab Institute,2017,36,Westport,Negative,NA,4,178,0,0
State Lab Institute,2017,37,Easton,Negative,NA,2,33,0,0
State Lab Institute,2017,37,New Bedford,Negative,NA,1,26,0,0
State Lab Institute,2017,37,Rehoboth,Negative,NA,4,86,0,0
State Lab Institute,2017,37,Westport,Negative,NA,3,21,0,0
State Lab Institute,2017,38,Easton,Negative,NA,3,150,0,0
State Lab Institute,2017,38,New Bedford,Negative,NA,1,41,0,0
State Lab Institute,2017,38,Rehoboth,Negative,NA,2,60,0,0
State Lab Institute,2017,38,Westport,Negative,NA,4,98,0,0
State Lab Institute,2017,39,Easton,Negative,NA,3,140,0,0
State Lab Institute,2017,39,New Bedford,Negative,NA,1,43,0,0
State Lab Institute,2017,39,Raynham,Negative,NA,1,15,0,0
State Lab Institute,2017,39,Rehoboth,Positive,WNV,1,18,1,55.55555555555555
State Lab Institute,2017,39,Westport,Negative,NA,2,33,0,0
State Lab Institute,2017,40,Easton,Negative,NA,1,6,0,0
State Lab Institute,2017,40,New Bedford,Negative,NA,1,10,0,0
State Lab Institute,2017,40,Rehoboth,Negative,NA,1,9,0,0
State Lab Institute,2018,24,Easton,Negative,NA,4,198,0,0
State Lab Institute,2018,24,New Bedford,Negative,NA,1,43,0,0
State Lab Institute,2018,24,Raynham,Negative,NA,1,50,0,0
State Lab Institute,2018,24,Rehoboth,Negative,NA,5,204,0,0
State Lab Institute,2018,24,Westport,Negative,NA,3,121,0,0
State Lab Institute,2018,25,Easton,Negative,NA,9,450,0,0
State Lab Institute,2018,25,New Bedford,Negative,NA,4,130,0,0
State Lab Institute,2018,25,Raynham,Negative,NA,3,88,0,0
State Lab Institute,2018,25,Rehoboth,Negative,NA,7,253,0,0
State Lab Institute,2018,25,Westport,Negative,NA,4,140,0,0
State Lab Institute,2018,26,Easton,Negative,NA,8,379,0,0
State Lab Institute,2018,26,New Bedford,Negative,NA,7,296,0,0
State Lab Institute,2018,26,Raynham,Negative,NA,4,153,0,0
State Lab Institute,2018,26,Rehoboth,Negative,NA,5,221,0,0
State Lab Institute,2018,26,Westport,Negative,NA,10,409,0,0
State Lab Institute,2018,27,Easton,Negative,NA,8,324,0,0
State Lab Institute,2018,27,New Bedford,Negative,NA,7,266,0,0
State Lab Institute,2018,27,Raynham,Negative,NA,10,424,0,0
State Lab Institute,2018,27,Rehoboth,Negative,NA,3,130,0,0
State Lab Institute,2018,27,Westport,Negative,NA,5,139,0,0
State Lab Institute,2018,28,Easton,Negative,NA,6,297,0,0
State Lab Institute,2018,28,New Bedford,Negative,NA,7,223,0,0
State Lab Institute,2018,28,Raynham,Negative,NA,4,194,0,0
State Lab Institute,2018,28,Rehoboth,Negative,NA,6,259,0,0
State Lab Institute,2018,29,Easton,Negative,NA,6,300,0,0
State Lab Institute,2018,29,New Bedford,Negative,NA,5,196,0,0
State Lab Institute,2018,29,Raynham,Negative,NA,5,161,0,0
State Lab Institute,2018,29,Rehoboth,Negative,NA,3,67,0,0
State Lab Institute,2018,30,Easton,Negative,NA,7,319,0,0
State Lab Institute,2018,30,New Bedford,Negative,NA,5,192,0,0
State Lab Institute,2018,30,Raynham,Negative,NA,8,281,0,0
State Lab Institute,2018,30,Rehoboth,Negative,NA,2,63,0,0
State Lab Institute,2018,30,Westport,Negative,NA,4,110,0,0
State Lab Institute,2018,31,Easton,Negative,NA,6,290,0,0
State Lab Institute,2018,31,New Bedford,Negative,NA,3,74,0,0
State Lab Institute,2018,31,Raynham,Negative,NA,4,128,0,0
State Lab Institute,2018,31,Rehoboth,Negative,NA,4,172,0,0
State Lab Institute,2018,31,Westport,Negative,NA,3,17,0,0
State Lab Institute,2018,32,Easton,Negative,NA,8,400,0,0
State Lab Institute,2018,32,New Bedford,Negative,NA,5,159,0,0
State Lab Institute,2018,32,Raynham,Negative,NA,3,37,0,0
State Lab Institute,2018,32,Rehoboth,Negative,NA,4,154,0,0
State Lab Institute,2018,32,Westport,Negative,NA,4,64,0,0
State Lab Institute,2018,33,Easton,Negative,NA,6,276,0,0
State Lab Institute,2018,33,Easton,Positive,WNV,1,50,1,20
State Lab Institute,2018,33,New Bedford,Negative,NA,4,150,0,0
State Lab Institute,2018,33,Raynham,Negative,NA,2,48,0,0
State Lab Institute,2018,33,Rehoboth,Negative,NA,5,106,0,0
State Lab Institute,2018,33,Westport,Negative,NA,2,89,0,0
State Lab Institute,2018,34,Easton,Negative,NA,9,277,0,0
State Lab Institute,2018,34,New Bedford,Negative,NA,4,85,0,0
State Lab Institute,2018,34,Raynham,Negative,NA,2,62,0,0
State Lab Institute,2018,34,Raynham,Positive,WNV,1,34,1,29.41176470588235
State Lab Institute,2018,34,Rehoboth,Positive,WNV,2,34,2,58.8235294117647
State Lab Institute,2018,34,Westport,Negative,NA,3,87,0,0
State Lab Institute,2018,34,Westport,NA,NA,1,6,0,0
State Lab Institute,2018,35,Easton,NA,NA,6,270,0,0
State Lab Institute,2018,35,Raynham,NA,NA,2,95,0,0
State Lab Institute,2018,35,Rehoboth,NA,NA,2,66,0,0
State Lab Institute,2018,35,Westport,NA,NA,3,79,0,0
State Lab Institute,2018,36,Easton,Negative,NA,10,500,0,0
State Lab Institute,2018,36,Easton,Positive,WNV,2,100,2,20
State Lab Institute,2018,36,New Bedford,Negative,NA,2,40,0,0
State Lab Institute,2018,36,New Bedford,Positive,WNV,3,140,3,21.428571428571427
State Lab Institute,2018,36,Raynham,Negative,NA,4,158,0,0
State Lab Institute,2018,36,Rehoboth,Negative,NA,5,110,0,0
State Lab Institute,2018,36,Westport,Negative,NA,4,120,0,0
State Lab Institute,2018,37,Easton,Negative,NA,8,348,0,0
State Lab Institute,2018,37,Easton,Positive,WNV,3,150,3,20
State Lab Institute,2018,37,New Bedford,Negative,NA,2,55,0,0
State Lab Institute,2018,37,New Bedford,Positive,WNV,1,50,1,20
State Lab Institute,2018,37,Raynham,Negative,NA,1,10,0,0
State Lab Institute,2018,37,Rehoboth,Negative,NA,2,25,0,0
State Lab Institute,2018,37,Westport,Negative,NA,2,18,0,0
State Lab Institute,2018,38,Easton,Negative,NA,6,300,0,0
State Lab Institute,2018,38,New Bedford,Negative,NA,6,238,0,0
State Lab Institute,2018,38,Raynham,Negative,NA,2,44,0,0
State Lab Institute,2018,38,Westport,Negative,NA,2,100,0,0
State Lab Institute,2018,39,Easton,Negative,NA,2,74,0,0
State Lab Institute,2018,39,New Bedford,Negative,NA,2,24,0,0
State Lab Institute,2018,39,Raynham,Negative,NA,2,43,0,0
State Lab Institute,2018,39,Rehoboth,Positive,WNV,1,10,1,100
State Lab Institute,2018,40,Easton,Negative,NA,4,111,0,0
State Lab Institute,2018,40,New Bedford,Negative,NA,2,31,0,0
State Lab Institute,2018,40,Raynham,Negative,NA,1,30,0,0
State Lab Institute,2018,40,Rehoboth,Negative,NA,2,20,0,0
State Lab Institute,2018,40,Westport,Negative,NA,1,21,0,0
State Lab Institute,2019,24,Easton,Negative,NA,5,250,0,0
State Lab Institute,2019,24,New Bedford,Negative,NA,6,300,0,0
State Lab Institute,2019,24,Raynham,Negative,NA,6,300,0,0
State Lab Institute,2019,24,Rehoboth,Negative,NA,6,300,0,0
State Lab Institute,2019,24,Westport,Negative,NA,2,35,0,0
State Lab Institute,2019,25,Easton,Negative,NA,5,250,0,0
State Lab Institute,2019,25,New Bedford,Negative,NA,6,300,0,0
State Lab Institute,2019,25,Raynham,Negative,NA,6,259,0,0
State Lab Institute,2019,25,Rehoboth,Negative,NA,6,300,0,0
State Lab Institute,2019,25,Westport,Negative,NA,7,309,0,0
State Lab Institute,2019,26,Easton,Negative,NA,6,300,0,0
State Lab Institute,2019,26,New Bedford,Negative,NA,6,288,0,0
State Lab Institute,2019,26,Raynham,Negative,NA,6,259,0,0
State Lab Institute,2019,26,Rehoboth,Negative,NA,4,155,0,0
State Lab Institute,2019,26,Westport,Negative,NA,2,100,0,0
State Lab Institute,2019,27,Easton,Negative,NA,6,300,0,0
State Lab Institute,2019,27,New Bedford,Negative,NA,3,112,0,0
State Lab Institute,2019,27,Raynham,Negative,NA,5,211,0,0
State Lab Institute,2019,27,Rehoboth,Negative,NA,3,150,0,0
State Lab Institute,2019,27,Westport,Negative,NA,4,139,0,0
State Lab Institute,2019,28,Easton,Negative,NA,9,450,0,0
State Lab Institute,2019,28,Easton,Positive,EEE,1,50,1,20
State Lab Institute,2019,28,New Bedford,Negative,NA,9,450,0,0
State Lab Institute,2019,28,New Bedford,Positive,EEE,1,50,1,20
State Lab Institute,2019,28,Raynham,Negative,NA,6,287,0,0
State Lab Institute,2019,28,Rehoboth,Negative,NA,10,485,0,0
State Lab Institute,2019,28,Westport,Negative,NA,2,30,0,0
State Lab Institute,2019,29,Easton,Negative,NA,7,326,0,0
State Lab Institute,2019,29,Easton,Positive,WNV,2,100,2,20
State Lab Institute,2019,29,New Bedford,Positive,EEE,7,305,7,22.950819672131146
State Lab Institute,2019,29,Raynham,Negative,NA,4,162,0,0
State Lab Institute,2019,29,Rehoboth,Negative,NA,4,183,0,0
State Lab Institute,2019,29,Rehoboth,Positive,EEE,6,300,6,20
State Lab Institute,2019,29,Westport,Negative,NA,3,90,0,0
State Lab Institute,2019,30,Acushnet,NA,NA,3,70,0,0
State Lab Institute,2019,30,Easton,Negative,NA,12,514,0,0
State Lab Institute,2019,30,Easton,Positive,EEE,5,250,5,20
State Lab Institute,2019,30,New Bedford,Negative,NA,7,293,0,0
State Lab Institute,2019,30,New Bedford,Positive,EEE,17,771,17,22.04928664072633
State Lab Institute,2019,30,Raynham,Negative,NA,13,603,0,0
State Lab Institute,2019,30,Raynham,Positive,EEE,8,345,8,23.18840579710145
State Lab Institute,2019,30,Rehoboth,Negative,NA,16,763,0,0
State Lab Institute,2019,30,Rehoboth,Positive,EEE,2,100,2,20
State Lab Institute,2019,30,Westport,Negative,NA,10,268,0,0
State Lab Institute,2019,31,Dartmouth,Negative,NA,3,82,0,0
State Lab Institute,2019,31,Dighton,Negative,NA,6,247,0,0
State Lab Institute,2019,31,Easton,Negative,NA,5,250,0,0
State Lab Institute,2019,31,Easton,Positive,EEE,24,1167,24,20.56555269922879
State Lab Institute,2019,31,Fall River,Negative,NA,1,9,0,0
State Lab Institute,2019,31,Fall River,Positive,EEE,2,62,2,32.25806451612903
State Lab Institute,2019,31,New Bedford,Negative,NA,3,129,0,0
State Lab Institute,2019,31,New Bedford,Positive,EEE,2,100,2,20
State Lab Institute,2019,31,Raynham,Negative,NA,1,38,0,0
State Lab Institute,2019,31,Raynham,Positive,EEE,4,120,4,33.333333333333336
