"MapDate","FIPS","County","State","None","D0","D1","D2","D3","D4","dsdi","ValidStart","ValidEnd","StatisticFormatID","week_num"
2023-12-26,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/26/23","1/1/24",1,"2023-52"
2023-12-19,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/19/23","12/25/23",1,"2023-51"
2023-12-12,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/12/23","12/18/23",1,"2023-50"
2023-12-05,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/5/23","12/11/23",1,"2023-49"
2023-11-28,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/28/23","12/4/23",1,"2023-48"
2023-11-21,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/21/23","11/27/23",1,"2023-47"
2023-11-14,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/14/23","11/20/23",1,"2023-46"
2023-11-07,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/7/23","11/13/23",1,"2023-45"
2023-10-31,25005,"Bristol County","MA",100,0,0,0,0,0,0,"10/31/23","11/6/23",1,"2023-44"
2023-10-24,25005,"Bristol County","MA",100,0,0,0,0,0,0,"10/24/23","10/30/23",1,"2023-43"
2023-10-17,25005,"Bristol County","MA",100,0,0,0,0,0,0,"10/17/23","10/23/23",1,"2023-42"
2023-10-10,25005,"Bristol County","MA",100,0,0,0,0,0,0,"10/10/23","10/16/23",1,"2023-41"
2023-10-03,25005,"Bristol County","MA",100,0,0,0,0,0,0,"10/3/23","10/9/23",1,"2023-40"
2023-09-26,25005,"Bristol County","MA",100,0,0,0,0,0,0,"9/26/23","10/2/23",1,"2023-39"
2023-09-19,25005,"Bristol County","MA",100,0,0,0,0,0,0,"9/19/23","9/25/23",1,"2023-38"
2023-09-12,25005,"Bristol County","MA",100,0,0,0,0,0,0,"9/12/23","9/18/23",1,"2023-37"
2023-09-05,25005,"Bristol County","MA",100,0,0,0,0,0,0,"9/5/23","9/11/23",1,"2023-36"
2023-08-29,25005,"Bristol County","MA",100,0,0,0,0,0,0,"8/29/23","9/4/23",1,"2023-35"
2023-08-22,25005,"Bristol County","MA",100,0,0,0,0,0,0,"8/22/23","8/28/23",1,"2023-34"
2023-08-15,25005,"Bristol County","MA",100,0,0,0,0,0,0,"8/15/23","8/21/23",1,"2023-33"
2023-08-08,25005,"Bristol County","MA",100,0,0,0,0,0,0,"8/8/23","8/14/23",1,"2023-32"
2023-08-01,25005,"Bristol County","MA",100,0,0,0,0,0,0,"8/1/23","8/7/23",1,"2023-31"
2023-07-25,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/25/23","7/31/23",1,"2023-30"
2023-07-18,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/18/23","7/24/23",1,"2023-29"
2023-07-11,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/11/23","7/17/23",1,"2023-28"
2023-07-04,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/4/23","7/10/23",1,"2023-27"
2023-06-27,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/27/23","7/3/23",1,"2023-26"
2023-06-20,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/20/23","6/26/23",1,"2023-25"
2023-06-13,25005,"Bristol County","MA",80.67,19.33,0,0,0,0,19.33,"6/13/23","6/19/23",1,"2023-24"
2023-06-06,25005,"Bristol County","MA",78.26,21.74,0,0,0,0,21.74,"6/6/23","6/12/23",1,"2023-23"
2023-05-30,25005,"Bristol County","MA",78.37,21.63,0,0,0,0,21.63,"5/30/23","6/5/23",1,"2023-22"
2023-05-23,25005,"Bristol County","MA",78.37,21.63,0,0,0,0,21.63,"5/23/23","5/29/23",1,"2023-21"
2023-05-16,25005,"Bristol County","MA",0,100,0,0,0,0,100,"5/16/23","5/22/23",1,"2023-20"
2023-05-09,25005,"Bristol County","MA",0,100,0,0,0,0,100,"5/9/23","5/15/23",1,"2023-19"
2023-05-02,25005,"Bristol County","MA",0,100,3.15,0,0,0,103.15,"5/2/23","5/8/23",1,"2023-18"
2023-04-25,25005,"Bristol County","MA",0,100,3.15,0,0,0,103.15,"4/25/23","5/1/23",1,"2023-17"
2023-04-18,25005,"Bristol County","MA",17.55,82.45,0,0,0,0,82.45,"4/18/23","4/24/23",1,"2023-16"
2023-04-11,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/11/23","4/17/23",1,"2023-15"
2023-04-04,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/4/23","4/10/23",1,"2023-14"
2023-03-28,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/28/23","4/3/23",1,"2023-13"
2023-03-21,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/21/23","3/27/23",1,"2023-12"
2023-03-14,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/14/23","3/20/23",1,"2023-11"
2023-03-07,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/7/23","3/13/23",1,"2023-10"
2023-02-28,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/28/23","3/6/23",1,"2023-09"
2023-02-21,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/21/23","2/27/23",1,"2023-08"
2023-02-14,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/14/23","2/20/23",1,"2023-07"
2023-02-07,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/7/23","2/13/23",1,"2023-06"
2023-01-31,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/31/23","2/6/23",1,"2023-05"
2023-01-24,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/24/23","1/30/23",1,"2023-04"
2023-01-17,25005,"Bristol County","MA",99.97,0.03,0,0,0,0,0.03,"1/17/23","1/23/23",1,"2023-03"
2023-01-10,25005,"Bristol County","MA",99.97,0.03,0,0,0,0,0.03,"1/10/23","1/16/23",1,"2023-02"
2023-01-03,25005,"Bristol County","MA",99.97,0.03,0,0,0,0,0.03,"1/3/23","1/9/23",1,"2023-01"
2022-12-27,25005,"Bristol County","MA",99.97,0.03,0,0,0,0,0.03,"12/27/22","1/2/23",1,"2022-52"
2022-12-20,25005,"Bristol County","MA",99.97,0.03,0,0,0,0,0.03,"12/20/22","12/26/22",1,"2022-51"
2022-12-13,25005,"Bristol County","MA",54.33,45.67,0,0,0,0,45.67,"12/13/22","12/19/22",1,"2022-50"
2022-12-06,25005,"Bristol County","MA",54.33,45.67,0,0,0,0,45.67,"12/6/22","12/12/22",1,"2022-49"
2022-11-29,25005,"Bristol County","MA",54.33,45.67,0,0,0,0,45.67,"11/29/22","12/5/22",1,"2022-48"
2022-11-22,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/22/22","11/28/22",1,"2022-47"
2022-11-15,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/15/22","11/21/22",1,"2022-46"
2022-11-08,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/8/22","11/14/22",1,"2022-45"
2022-11-01,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/1/22","11/7/22",1,"2022-44"
2022-10-25,25005,"Bristol County","MA",100,0,0,0,0,0,0,"10/25/22","10/31/22",1,"2022-43"
2022-10-18,25005,"Bristol County","MA",0,100,0,0,0,0,100,"10/18/22","10/24/22",1,"2022-42"
2022-10-11,25005,"Bristol County","MA",0,100,100,0,0,0,200,"10/11/22","10/17/22",1,"2022-41"
2022-10-04,25005,"Bristol County","MA",0,100,100,0.98,0,0,200.98,"10/4/22","10/10/22",1,"2022-40"
2022-09-27,25005,"Bristol County","MA",0,100,100,0.98,0,0,200.98,"9/27/22","10/3/22",1,"2022-39"
2022-09-20,25005,"Bristol County","MA",0,100,100,46.05,0,0,246.05,"9/20/22","9/26/22",1,"2022-38"
2022-09-13,25005,"Bristol County","MA",0,100,100,92.64,17.43,0,310.07,"9/13/22","9/19/22",1,"2022-37"
2022-09-06,25005,"Bristol County","MA",0,100,100,92.64,17.43,0,310.07,"9/6/22","9/12/22",1,"2022-36"
2022-08-30,25005,"Bristol County","MA",0,100,100,100,39.54,0,339.54,"8/30/22","9/5/22",1,"2022-35"
2022-08-23,25005,"Bristol County","MA",0,100,100,100,99.15,0,399.15,"8/23/22","8/29/22",1,"2022-34"
2022-08-16,25005,"Bristol County","MA",0,100,100,100,99.15,0,399.15,"8/16/22","8/22/22",1,"2022-33"
2022-08-09,25005,"Bristol County","MA",0,100,100,100,99.57,0,399.57,"8/9/22","8/15/22",1,"2022-32"
2022-08-02,25005,"Bristol County","MA",0,100,100,100,0,0,300,"8/2/22","8/8/22",1,"2022-31"
2022-07-26,25005,"Bristol County","MA",0,100,100,96.82,0,0,296.82,"7/26/22","8/1/22",1,"2022-30"
2022-07-19,25005,"Bristol County","MA",0,100,100,0,0,0,200,"7/19/22","7/25/22",1,"2022-29"
2022-07-12,25005,"Bristol County","MA",0,100,95.39,0,0,0,195.39,"7/12/22","7/18/22",1,"2022-28"
2022-07-05,25005,"Bristol County","MA",0,100,95.39,0,0,0,195.39,"7/5/22","7/11/22",1,"2022-27"
2022-06-28,25005,"Bristol County","MA",0,100,95.39,0,0,0,195.39,"6/28/22","7/4/22",1,"2022-26"
2022-06-21,25005,"Bristol County","MA",0,100,90.07,0,0,0,190.07,"6/21/22","6/27/22",1,"2022-25"
2022-06-14,25005,"Bristol County","MA",0,100,90.07,0,0,0,190.07,"6/14/22","6/20/22",1,"2022-24"
2022-06-07,25005,"Bristol County","MA",0,100,95.6,0,0,0,195.6,"6/7/22","6/13/22",1,"2022-23"
2022-05-31,25005,"Bristol County","MA",0,100,95.6,0,0,0,195.6,"5/31/22","6/6/22",1,"2022-22"
2022-05-24,25005,"Bristol County","MA",0,100,42.06,0,0,0,142.06,"5/24/22","5/30/22",1,"2022-21"
2022-05-17,25005,"Bristol County","MA",0,100,0,0,0,0,100,"5/17/22","5/23/22",1,"2022-20"
2022-05-10,25005,"Bristol County","MA",70.18,29.82,0,0,0,0,29.82,"5/10/22","5/16/22",1,"2022-19"
2022-05-03,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/3/22","5/9/22",1,"2022-18"
2022-04-26,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/26/22","5/2/22",1,"2022-17"
2022-04-19,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/19/22","4/25/22",1,"2022-16"
2022-04-12,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/12/22","4/18/22",1,"2022-15"
2022-04-05,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/5/22","4/11/22",1,"2022-14"
2022-03-29,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/29/22","4/4/22",1,"2022-13"
2022-03-22,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/22/22","3/28/22",1,"2022-12"
2022-03-15,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/15/22","3/21/22",1,"2022-11"
2022-03-08,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/8/22","3/14/22",1,"2022-10"
2022-03-01,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/1/22","3/7/22",1,"2022-09"
2022-02-22,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/22/22","2/28/22",1,"2022-08"
2022-02-15,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/15/22","2/21/22",1,"2022-07"
2022-02-08,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/8/22","2/14/22",1,"2022-06"
2022-02-01,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/1/22","2/7/22",1,"2022-05"
2022-01-25,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/25/22","1/31/22",1,"2022-04"
2022-01-18,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/18/22","1/24/22",1,"2022-03"
2022-01-11,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/11/22","1/17/22",1,"2022-02"
2022-01-04,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/4/22","1/10/22",1,"2022-01"
2021-12-28,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/28/21","1/3/22",1,"2021-52"
2021-12-21,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/21/21","12/27/21",1,"2021-51"
2021-12-14,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/14/21","12/20/21",1,"2021-50"
2021-12-07,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/7/21","12/13/21",1,"2021-49"
2021-11-30,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/30/21","12/6/21",1,"2021-48"
2021-11-23,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/23/21","11/29/21",1,"2021-47"
2021-11-16,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/16/21","11/22/21",1,"2021-46"
2021-11-09,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/9/21","11/15/21",1,"2021-45"
2021-11-02,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/2/21","11/8/21",1,"2021-44"
2021-10-26,25005,"Bristol County","MA",100,0,0,0,0,0,0,"10/26/21","11/1/21",1,"2021-43"
2021-10-19,25005,"Bristol County","MA",100,0,0,0,0,0,0,"10/19/21","10/25/21",1,"2021-42"
2021-10-12,25005,"Bristol County","MA",100,0,0,0,0,0,0,"10/12/21","10/18/21",1,"2021-41"
2021-10-05,25005,"Bristol County","MA",100,0,0,0,0,0,0,"10/5/21","10/11/21",1,"2021-40"
2021-09-28,25005,"Bristol County","MA",100,0,0,0,0,0,0,"9/28/21","10/4/21",1,"2021-39"
2021-09-21,25005,"Bristol County","MA",100,0,0,0,0,0,0,"9/21/21","9/27/21",1,"2021-38"
2021-09-14,25005,"Bristol County","MA",100,0,0,0,0,0,0,"9/14/21","9/20/21",1,"2021-37"
2021-09-07,25005,"Bristol County","MA",100,0,0,0,0,0,0,"9/7/21","9/13/21",1,"2021-36"
2021-08-31,25005,"Bristol County","MA",100,0,0,0,0,0,0,"8/31/21","9/6/21",1,"2021-35"
2021-08-24,25005,"Bristol County","MA",100,0,0,0,0,0,0,"8/24/21","8/30/21",1,"2021-34"
2021-08-17,25005,"Bristol County","MA",100,0,0,0,0,0,0,"8/17/21","8/23/21",1,"2021-33"
2021-08-10,25005,"Bristol County","MA",100,0,0,0,0,0,0,"8/10/21","8/16/21",1,"2021-32"
2021-08-03,25005,"Bristol County","MA",100,0,0,0,0,0,0,"8/3/21","8/9/21",1,"2021-31"
2021-07-27,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/27/21","8/2/21",1,"2021-30"
2021-07-20,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/20/21","7/26/21",1,"2021-29"
2021-07-13,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/13/21","7/19/21",1,"2021-28"
2021-07-06,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/6/21","7/12/21",1,"2021-27"
2021-06-29,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/29/21","7/5/21",1,"2021-26"
2021-06-22,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/22/21","6/28/21",1,"2021-25"
2021-06-15,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/15/21","6/21/21",1,"2021-24"
2021-06-08,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/8/21","6/14/21",1,"2021-23"
2021-06-01,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/1/21","6/7/21",1,"2021-22"
2021-05-25,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/25/21","5/31/21",1,"2021-21"
2021-05-18,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/18/21","5/24/21",1,"2021-20"
2021-05-11,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/11/21","5/17/21",1,"2021-19"
2021-05-04,25005,"Bristol County","MA",0.02,99.98,0,0,0,0,99.98,"5/4/21","5/10/21",1,"2021-18"
2021-04-27,25005,"Bristol County","MA",0,100,0,0,0,0,100,"4/27/21","5/3/21",1,"2021-17"
2021-04-20,25005,"Bristol County","MA",0,100,0,0,0,0,100,"4/20/21","4/26/21",1,"2021-16"
2021-04-13,25005,"Bristol County","MA",0.15,99.85,0,0,0,0,99.85,"4/13/21","4/19/21",1,"2021-15"
2021-04-06,25005,"Bristol County","MA",0.12,99.88,0,0,0,0,99.88,"4/6/21","4/12/21",1,"2021-14"
2021-03-30,25005,"Bristol County","MA",0.12,99.88,0,0,0,0,99.88,"3/30/21","4/5/21",1,"2021-13"
2021-03-23,25005,"Bristol County","MA",0.21,99.79,0,0,0,0,99.79,"3/23/21","3/29/21",1,"2021-12"
2021-03-16,25005,"Bristol County","MA",0.21,99.79,0,0,0,0,99.79,"3/16/21","3/22/21",1,"2021-11"
2021-03-09,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/9/21","3/15/21",1,"2021-10"
2021-03-02,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/2/21","3/8/21",1,"2021-09"
2021-02-23,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/23/21","3/1/21",1,"2021-08"
2021-02-16,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/16/21","2/22/21",1,"2021-07"
2021-02-09,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/9/21","2/15/21",1,"2021-06"
2021-02-02,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/2/21","2/8/21",1,"2021-05"
2021-01-26,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/26/21","2/1/21",1,"2021-04"
2021-01-19,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/19/21","1/25/21",1,"2021-03"
2021-01-12,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/12/21","1/18/21",1,"2021-02"
2021-01-05,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/5/21","1/11/21",1,"2021-01"
2020-12-29,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/29/20","1/4/21",1,"2020-53"
2020-12-22,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/22/20","12/28/20",1,"2020-52"
2020-12-15,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/15/20","12/21/20",1,"2020-51"
2020-12-08,25005,"Bristol County","MA",0,100,0,0,0,0,100,"12/8/20","12/14/20",1,"2020-50"
2020-12-01,25005,"Bristol County","MA",0,100,44.11,0,0,0,144.11,"12/1/20","12/7/20",1,"2020-49"
2020-11-24,25005,"Bristol County","MA",0,100,100,40.27,0,0,240.27,"11/24/20","11/30/20",1,"2020-48"
2020-11-17,25005,"Bristol County","MA",0,100,100,73.53,0,0,273.53,"11/17/20","11/23/20",1,"2020-47"
2020-11-10,25005,"Bristol County","MA",0,100,100,73.53,0,0,273.53,"11/10/20","11/16/20",1,"2020-46"
2020-11-03,25005,"Bristol County","MA",0,100,100,73.53,0,0,273.53,"11/3/20","11/9/20",1,"2020-45"
2020-10-27,25005,"Bristol County","MA",0,100,100,100,73.53,0,373.53,"10/27/20","11/2/20",1,"2020-44"
2020-10-20,25005,"Bristol County","MA",0,100,100,100,73.53,0,373.53,"10/20/20","10/26/20",1,"2020-43"
2020-10-13,25005,"Bristol County","MA",0,100,100,100,100,0,400,"10/13/20","10/19/20",1,"2020-42"
2020-10-06,25005,"Bristol County","MA",0,100,100,100,100,0,400,"10/6/20","10/12/20",1,"2020-41"
2020-09-29,25005,"Bristol County","MA",0,100,100,100,100,0,400,"9/29/20","10/5/20",1,"2020-40"
2020-09-22,25005,"Bristol County","MA",0,100,100,100,90.92,0,390.92,"9/22/20","9/28/20",1,"2020-39"
2020-09-15,25005,"Bristol County","MA",0,100,100,100,79.8,0,379.8,"9/15/20","9/21/20",1,"2020-38"
2020-09-08,25005,"Bristol County","MA",0,100,100,100,0,0,300,"9/8/20","9/14/20",1,"2020-37"
2020-09-01,25005,"Bristol County","MA",0,100,100,100,0,0,300,"9/1/20","9/7/20",1,"2020-36"
2020-08-25,25005,"Bristol County","MA",0,100,100,93.08,0,0,293.08,"8/25/20","8/31/20",1,"2020-35"
2020-08-18,25005,"Bristol County","MA",0,100,100,93.08,0,0,293.08,"8/18/20","8/24/20",1,"2020-34"
2020-08-11,25005,"Bristol County","MA",0,100,100,0,0,0,200,"8/11/20","8/17/20",1,"2020-33"
2020-08-04,25005,"Bristol County","MA",0,100,82.36,0,0,0,182.36,"8/4/20","8/10/20",1,"2020-32"
2020-07-28,25005,"Bristol County","MA",0,100,54.18,0,0,0,154.18,"7/28/20","8/3/20",1,"2020-31"
2020-07-21,25005,"Bristol County","MA",30.92,69.08,0,0,0,0,69.08,"7/21/20","7/27/20",1,"2020-30"
2020-07-14,25005,"Bristol County","MA",30.92,69.08,0,0,0,0,69.08,"7/14/20","7/20/20",1,"2020-29"
2020-07-07,25005,"Bristol County","MA",30.88,69.12,0,0,0,0,69.12,"7/7/20","7/13/20",1,"2020-28"
2020-06-30,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/30/20","7/6/20",1,"2020-27"
2020-06-23,25005,"Bristol County","MA",91.64,8.36,0,0,0,0,8.36,"6/23/20","6/29/20",1,"2020-26"
2020-06-16,25005,"Bristol County","MA",91.64,8.36,0,0,0,0,8.36,"6/16/20","6/22/20",1,"2020-25"
2020-06-09,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/9/20","6/15/20",1,"2020-24"
2020-06-02,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/2/20","6/8/20",1,"2020-23"
2020-05-26,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/26/20","6/1/20",1,"2020-22"
2020-05-19,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/19/20","5/25/20",1,"2020-21"
2020-05-12,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/12/20","5/18/20",1,"2020-20"
2020-05-05,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/5/20","5/11/20",1,"2020-19"
2020-04-28,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/28/20","5/4/20",1,"2020-18"
2020-04-21,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/21/20","4/27/20",1,"2020-17"
2020-04-14,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/14/20","4/20/20",1,"2020-16"
2020-04-07,25005,"Bristol County","MA",100,0,0,0,0,0,0,"4/7/20","4/13/20",1,"2020-15"
2020-03-31,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/31/20","4/6/20",1,"2020-14"
2020-03-24,25005,"Bristol County","MA",0,100,0,0,0,0,100,"3/24/20","3/30/20",1,"2020-13"
2020-03-17,25005,"Bristol County","MA",0,100,0,0,0,0,100,"3/17/20","3/23/20",1,"2020-12"
2020-03-10,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/10/20","3/16/20",1,"2020-11"
2020-03-03,25005,"Bristol County","MA",100,0,0,0,0,0,0,"3/3/20","3/9/20",1,"2020-10"
2020-02-25,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/25/20","3/2/20",1,"2020-09"
2020-02-18,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/18/20","2/24/20",1,"2020-08"
2020-02-11,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/11/20","2/17/20",1,"2020-07"
2020-02-04,25005,"Bristol County","MA",100,0,0,0,0,0,0,"2/4/20","2/10/20",1,"2020-06"
2020-01-28,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/28/20","2/3/20",1,"2020-05"
2020-01-21,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/21/20","1/27/20",1,"2020-04"
2020-01-14,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/14/20","1/20/20",1,"2020-03"
2020-01-07,25005,"Bristol County","MA",100,0,0,0,0,0,0,"1/7/20","1/13/20",1,"2020-02"
2019-12-31,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/31/19","1/6/20",1,"2019-01"
2019-12-24,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/24/19","12/30/19",1,"2019-52"
2019-12-17,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/17/19","12/23/19",1,"2019-51"
2019-12-10,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/10/19","12/16/19",1,"2019-50"
2019-12-03,25005,"Bristol County","MA",100,0,0,0,0,0,0,"12/3/19","12/9/19",1,"2019-49"
2019-11-26,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/26/19","12/2/19",1,"2019-48"
2019-11-19,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/19/19","11/25/19",1,"2019-47"
2019-11-12,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/12/19","11/18/19",1,"2019-46"
2019-11-05,25005,"Bristol County","MA",100,0,0,0,0,0,0,"11/5/19","11/11/19",1,"2019-45"
2019-10-29,25005,"Bristol County","MA",17,83,0,0,0,0,83,"10/29/19","11/4/19",1,"2019-44"
2019-10-22,25005,"Bristol County","MA",17,83,0,0,0,0,83,"10/22/19","10/28/19",1,"2019-43"
2019-10-15,25005,"Bristol County","MA",0,100,0,0,0,0,100,"10/15/19","10/21/19",1,"2019-42"
2019-10-08,25005,"Bristol County","MA",21.53,78.47,0,0,0,0,78.47,"10/8/19","10/14/19",1,"2019-41"
2019-10-01,25005,"Bristol County","MA",21.4,78.6,0,0,0,0,78.6,"10/1/19","10/7/19",1,"2019-40"
2019-09-24,25005,"Bristol County","MA",32.65,67.35,0,0,0,0,67.35,"9/24/19","9/30/19",1,"2019-39"
2019-09-17,25005,"Bristol County","MA",80.45,19.55,0,0,0,0,19.55,"9/17/19","9/23/19",1,"2019-38"
2019-09-10,25005,"Bristol County","MA",100,0,0,0,0,0,0,"9/10/19","9/16/19",1,"2019-37"
2019-09-03,25005,"Bristol County","MA",100,0,0,0,0,0,0,"9/3/19","9/9/19",1,"2019-36"
2019-08-27,25005,"Bristol County","MA",100,0,0,0,0,0,0,"8/27/19","9/2/19",1,"2019-35"
2019-08-20,25005,"Bristol County","MA",100,0,0,0,0,0,0,"8/20/19","8/26/19",1,"2019-34"
2019-08-13,25005,"Bristol County","MA",100,0,0,0,0,0,0,"8/13/19","8/19/19",1,"2019-33"
2019-08-06,25005,"Bristol County","MA",100,0,0,0,0,0,0,"8/6/19","8/12/19",1,"2019-32"
2019-07-30,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/30/19","8/5/19",1,"2019-31"
2019-07-23,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/23/19","7/29/19",1,"2019-30"
2019-07-16,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/16/19","7/22/19",1,"2019-29"
2019-07-09,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/9/19","7/15/19",1,"2019-28"
2019-07-02,25005,"Bristol County","MA",100,0,0,0,0,0,0,"7/2/19","7/8/19",1,"2019-27"
2019-06-25,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/25/19","7/1/19",1,"2019-26"
2019-06-18,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/18/19","6/24/19",1,"2019-25"
2019-06-11,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/11/19","6/17/19",1,"2019-24"
2019-06-04,25005,"Bristol County","MA",100,0,0,0,0,0,0,"6/4/19","6/10/19",1,"2019-23"
2019-05-28,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/28/19","6/3/19",1,"2019-22"
2019-05-21,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/21/19","5/27/19",1,"2019-21"
2019-05-14,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/14/19","5/20/19",1,"2019-20"
2019-05-07,25005,"Bristol County","MA",100,0,0,0,0,0,0,"5/7/19","5/13/19",1,"2019-19"
