"MapDate","RegionName","None","D0","D1","D2","D3","D4","ValidStart","ValidEnd","StatisticFormatID","week_num","DSCI_fema"
2018-04-03,"III",79.87,20.13,3.17,0,0,0,2018-04-03,2018-04-09,1,"2018-14",23.3
2018-04-03,"IV",62.94,37.06,19.06,5.08,0,0,2018-04-03,2018-04-09,1,"2018-14",61.2
2018-03-27,"I",100,0,0,0,0,0,2018-03-27,2018-04-02,1,"2018-13",0
2018-03-27,"II",100,0,0,0,0,0,2018-03-27,2018-04-02,1,"2018-13",0
2018-03-27,"III",79.87,20.13,3.17,0,0,0,2018-03-27,2018-04-02,1,"2018-13",23.3
2018-03-27,"IV",63.67,36.33,16.07,1.93,0,0,2018-03-27,2018-04-02,1,"2018-13",54.33
2018-03-20,"I",100,0,0,0,0,0,2018-03-20,2018-03-26,1,"2018-12",0
2018-03-20,"II",100,0,0,0,0,0,2018-03-20,2018-03-26,1,"2018-12",0
2018-03-20,"III",76.34,23.66,3.82,0,0,0,2018-03-20,2018-03-26,1,"2018-12",27.48
2018-03-20,"IV",68.31,31.69,13.77,1.8,0,0,2018-03-20,2018-03-26,1,"2018-12",47.26
2018-03-13,"I",100,0,0,0,0,0,2018-03-13,2018-03-19,1,"2018-11",0
2018-03-13,"II",100,0,0,0,0,0,2018-03-13,2018-03-19,1,"2018-11",0
2018-03-13,"III",76.34,23.66,4.22,0,0,0,2018-03-13,2018-03-19,1,"2018-11",27.88
2018-03-13,"IV",66.61,33.39,14.96,1.16,0,0,2018-03-13,2018-03-19,1,"2018-11",49.51
2018-03-06,"I",100,0,0,0,0,0,2018-03-06,2018-03-12,1,"2018-10",0
2018-03-06,"II",100,0,0,0,0,0,2018-03-06,2018-03-12,1,"2018-10",0
2018-03-06,"III",76.34,23.66,4.36,0,0,0,2018-03-06,2018-03-12,1,"2018-10",28.02
2018-03-06,"IV",67,33,11.52,0.32,0,0,2018-03-06,2018-03-12,1,"2018-10",44.84
2018-02-27,"I",100,0,0,0,0,0,2018-02-27,2018-03-05,1,"2018-09",0
2018-02-27,"II",100,0,0,0,0,0,2018-02-27,2018-03-05,1,"2018-09",0
2018-02-27,"III",76.01,23.99,4.36,0,0,0,2018-02-27,2018-03-05,1,"2018-09",28.35
2018-02-27,"IV",64.93,35.07,8.24,0,0,0,2018-02-27,2018-03-05,1,"2018-09",43.31
2018-02-20,"I",100,0,0,0,0,0,2018-02-20,2018-02-26,1,"2018-08",0
2018-02-20,"II",99.94,0.06,0,0,0,0,2018-02-20,2018-02-26,1,"2018-08",0.06
2018-02-20,"III",69.96,30.04,4.36,0,0,0,2018-02-20,2018-02-26,1,"2018-08",34.4
2018-02-20,"IV",62.98,37.02,8.56,0,0,0,2018-02-20,2018-02-26,1,"2018-08",45.58
2018-02-13,"I",100,0,0,0,0,0,2018-02-13,2018-02-19,1,"2018-07",0
2018-02-13,"II",99.94,0.06,0,0,0,0,2018-02-13,2018-02-19,1,"2018-07",0.06
2018-02-13,"III",69.96,30.04,5.84,0,0,0,2018-02-13,2018-02-19,1,"2018-07",35.88
2018-02-13,"IV",57.39,42.61,10.78,0,0,0,2018-02-13,2018-02-19,1,"2018-07",53.39
2018-02-06,"I",96.79,3.21,0,0,0,0,2018-02-06,2018-02-12,1,"2018-06",3.21
2018-02-06,"II",72.44,27.56,0.04,0,0,0,2018-02-06,2018-02-12,1,"2018-06",27.6
2018-02-06,"III",47.97,52.03,24.41,1.92,0,0,2018-02-06,2018-02-12,1,"2018-06",78.36
2018-02-06,"IV",36.19,63.81,31.25,11.19,0,0,2018-02-06,2018-02-12,1,"2018-06",106.25
2018-01-30,"I",91.96,8.04,0,0,0,0,2018-01-30,2018-02-05,1,"2018-05",8.04
2018-01-30,"II",69.07,30.93,0.04,0,0,0,2018-01-30,2018-02-05,1,"2018-05",30.97
2018-01-30,"III",43.11,56.89,24.81,1.92,0,0,2018-01-30,2018-02-05,1,"2018-05",83.62
2018-01-30,"IV",35.19,64.81,32.41,15.34,0.37,0,2018-01-30,2018-02-05,1,"2018-05",112.93
2018-01-23,"I",91.96,8.04,0,0,0,0,2018-01-23,2018-01-29,1,"2018-04",8.04
2018-01-23,"II",69.07,30.93,0.04,0,0,0,2018-01-23,2018-01-29,1,"2018-04",30.97
2018-01-23,"III",43.83,56.17,25.85,0.58,0,0,2018-01-23,2018-01-29,1,"2018-04",82.6
2018-01-23,"IV",33.3,66.7,34.95,9.85,0,0,2018-01-23,2018-01-29,1,"2018-04",111.5
2018-01-16,"I",91.7,8.3,0,0,0,0,2018-01-16,2018-01-22,1,"2018-03",8.3
2018-01-16,"II",69.07,30.93,0.04,0,0,0,2018-01-16,2018-01-22,1,"2018-03",30.97
2018-01-16,"III",43.83,56.17,25.85,0,0,0,2018-01-16,2018-01-22,1,"2018-03",82.02
2018-01-16,"IV",39.9,60.1,29.1,6.46,0,0,2018-01-16,2018-01-22,1,"2018-03",95.66
2018-01-09,"I",91.7,8.3,0,0,0,0,2018-01-09,2018-01-15,1,"2018-02",8.3
2018-01-09,"II",69.08,30.92,0.04,0,0,0,2018-01-09,2018-01-15,1,"2018-02",30.96
2018-01-09,"III",42.08,57.92,25.85,0,0,0,2018-01-09,2018-01-15,1,"2018-02",83.77
2018-01-09,"IV",39.28,60.72,27.75,4.03,0,0,2018-01-09,2018-01-15,1,"2018-02",92.5
2018-01-02,"I",91.74,8.26,0,0,0,0,2018-01-02,2018-01-08,1,"2018-01",8.26
2018-01-02,"II",78.62,21.38,0.04,0,0,0,2018-01-02,2018-01-08,1,"2018-01",21.42
2018-01-02,"III",42.22,57.78,25.85,0,0,0,2018-01-02,2018-01-08,1,"2018-01",83.63
2018-01-02,"IV",44.06,55.94,24.74,1.32,0,0,2018-01-02,2018-01-08,1,"2018-01",82
2017-12-26,"I",92.39,7.61,0,0,0,0,2017-12-26,2018-01-01,1,"2017-52",7.61
2017-12-26,"II",79.82,20.18,0,0,0,0,2017-12-26,2018-01-01,1,"2017-52",20.18
2017-12-26,"III",45.7,54.3,19.95,0,0,0,2017-12-26,2018-01-01,1,"2017-52",74.25
2017-12-26,"IV",53.1,46.9,21.48,0.07,0,0,2017-12-26,2018-01-01,1,"2017-52",68.45
2017-12-19,"I",90.43,9.57,0,0,0,0,2017-12-19,2017-12-25,1,"2017-51",9.57
2017-12-19,"II",77.41,22.59,0,0,0,0,2017-12-19,2017-12-25,1,"2017-51",22.59
2017-12-19,"III",47.13,52.87,10.47,0,0,0,2017-12-19,2017-12-25,1,"2017-51",63.34
2017-12-19,"IV",39.37,60.63,24.03,0.13,0,0,2017-12-19,2017-12-25,1,"2017-51",84.79
2017-12-12,"I",90.43,9.57,0,0,0,0,2017-12-12,2017-12-18,1,"2017-50",9.57
2017-12-12,"II",85.84,14.16,0,0,0,0,2017-12-12,2017-12-18,1,"2017-50",14.16
2017-12-12,"III",52.61,47.39,7.8,0,0,0,2017-12-12,2017-12-18,1,"2017-50",55.19
2017-12-12,"IV",42.1,57.9,23.01,0.13,0,0,2017-12-12,2017-12-18,1,"2017-50",81.04
2017-12-05,"I",90.43,9.57,0,0,0,0,2017-12-05,2017-12-11,1,"2017-49",9.57
2017-12-05,"II",85.93,14.07,0,0,0,0,2017-12-05,2017-12-11,1,"2017-49",14.07
2017-12-05,"III",55.97,44.03,7.8,0,0,0,2017-12-05,2017-12-11,1,"2017-49",51.83
2017-12-05,"IV",46.3,53.7,23.67,0,0,0,2017-12-05,2017-12-11,1,"2017-49",77.37
2017-11-28,"I",93.56,6.44,0,0,0,0,2017-11-28,2017-12-04,1,"2017-48",6.44
2017-11-28,"II",97.46,2.54,0,0,0,0,2017-11-28,2017-12-04,1,"2017-48",2.54
2017-11-28,"III",77.55,22.45,1.3,0,0,0,2017-11-28,2017-12-04,1,"2017-48",23.75
2017-11-28,"IV",47.13,52.87,18.07,0,0,0,2017-11-28,2017-12-04,1,"2017-48",70.94
2017-11-21,"I",82.84,17.16,0,0,0,0,2017-11-21,2017-11-27,1,"2017-47",17.16
2017-11-21,"II",100,0,0,0,0,0,2017-11-21,2017-11-27,1,"2017-47",0
2017-11-21,"III",84.44,15.56,1.24,0,0,0,2017-11-21,2017-11-27,1,"2017-47",16.8
2017-11-21,"IV",59.97,40.03,11.35,0,0,0,2017-11-21,2017-11-27,1,"2017-47",51.38
2017-11-14,"I",82.84,17.16,0,0,0,0,2017-11-14,2017-11-20,1,"2017-46",17.16
2017-11-14,"II",99.95,0.05,0,0,0,0,2017-11-14,2017-11-20,1,"2017-46",0.05
2017-11-14,"III",83.16,16.84,1.24,0,0,0,2017-11-14,2017-11-20,1,"2017-46",18.08
2017-11-14,"IV",65.6,34.4,5.77,0,0,0,2017-11-14,2017-11-20,1,"2017-46",40.17
2017-11-07,"I",82.84,17.16,0,0,0,0,2017-11-07,2017-11-13,1,"2017-45",17.16
2017-11-07,"II",99.95,0.05,0,0,0,0,2017-11-07,2017-11-13,1,"2017-45",0.05
2017-11-07,"III",83.14,16.86,1.24,0,0,0,2017-11-07,2017-11-13,1,"2017-45",18.1
2017-11-07,"IV",78.19,21.81,4.81,0,0,0,2017-11-07,2017-11-13,1,"2017-45",26.62
2017-10-31,"I",82.84,17.16,0,0,0,0,2017-10-31,2017-11-06,1,"2017-44",17.16
2017-10-31,"II",99.94,0.06,0,0,0,0,2017-10-31,2017-11-06,1,"2017-44",0.06
2017-10-31,"III",78.3,21.7,1.24,0,0,0,2017-10-31,2017-11-06,1,"2017-44",22.94
2017-10-31,"IV",79.29,20.71,3.74,0,0,0,2017-10-31,2017-11-06,1,"2017-44",24.45
2017-10-24,"I",6.02,93.98,38.01,0,0,0,2017-10-24,2017-10-30,1,"2017-43",131.99
2017-10-24,"II",44.44,55.56,0.25,0,0,0,2017-10-24,2017-10-30,1,"2017-43",55.81
2017-10-24,"III",51.3,48.7,1.43,0,0,0,2017-10-24,2017-10-30,1,"2017-43",50.13
2017-10-24,"IV",78.67,21.33,3.76,0,0,0,2017-10-24,2017-10-30,1,"2017-43",25.09
2017-10-17,"I",10.73,89.27,22.38,0,0,0,2017-10-17,2017-10-23,1,"2017-42",111.65
2017-10-17,"II",67.92,32.08,0,0,0,0,2017-10-17,2017-10-23,1,"2017-42",32.08
2017-10-17,"III",56.72,43.28,1.43,0,0,0,2017-10-17,2017-10-23,1,"2017-42",44.71
2017-10-17,"IV",78.61,21.39,2.45,0,0,0,2017-10-17,2017-10-23,1,"2017-42",23.84
2017-10-10,"I",19.42,80.58,12.21,0,0,0,2017-10-10,2017-10-16,1,"2017-41",92.79
2017-10-10,"II",67.92,32.08,0,0,0,0,2017-10-10,2017-10-16,1,"2017-41",32.08
2017-10-10,"III",61.41,38.59,1.43,0,0,0,2017-10-10,2017-10-16,1,"2017-41",40.02
2017-10-10,"IV",85.77,14.23,2.45,0,0,0,2017-10-10,2017-10-16,1,"2017-41",16.68
2017-10-03,"I",19.42,80.58,12.21,0,0,0,2017-10-03,2017-10-09,1,"2017-40",92.79
2017-10-03,"II",69.26,30.74,0,0,0,0,2017-10-03,2017-10-09,1,"2017-40",30.74
2017-10-03,"III",69.4,30.6,0,0,0,0,2017-10-03,2017-10-09,1,"2017-40",30.6
2017-10-03,"IV",91.11,8.89,0,0,0,0,2017-10-03,2017-10-09,1,"2017-40",8.89
2017-09-26,"I",63.11,36.89,12.21,0,0,0,2017-09-26,2017-10-02,1,"2017-39",49.1
2017-09-26,"II",88.39,11.61,0,0,0,0,2017-09-26,2017-10-02,1,"2017-39",11.61
2017-09-26,"III",82.2,17.8,0,0,0,0,2017-09-26,2017-10-02,1,"2017-39",17.8
2017-09-26,"IV",95.34,4.66,0,0,0,0,2017-09-26,2017-10-02,1,"2017-39",4.66
2017-09-19,"I",73.21,26.79,12.21,0,0,0,2017-09-19,2017-09-25,1,"2017-38",39
2017-09-19,"II",98.5,1.5,0,0,0,0,2017-09-19,2017-09-25,1,"2017-38",1.5
2017-09-19,"III",97.35,2.65,0,0,0,0,2017-09-19,2017-09-25,1,"2017-38",2.65
2017-09-19,"IV",97.08,2.92,0,0,0,0,2017-09-19,2017-09-25,1,"2017-38",2.92
2017-09-12,"I",73.21,26.79,12.21,0,0,0,2017-09-12,2017-09-18,1,"2017-37",39
2017-09-12,"II",98.5,1.5,0,0,0,0,2017-09-12,2017-09-18,1,"2017-37",1.5
2017-09-12,"III",98.9,1.1,0,0,0,0,2017-09-12,2017-09-18,1,"2017-37",1.1
2017-09-12,"IV",98.44,1.56,0,0,0,0,2017-09-12,2017-09-18,1,"2017-37",1.56
2017-09-05,"I",61.79,38.21,14.32,0,0,0,2017-09-05,2017-09-11,1,"2017-36",52.53
2017-09-05,"II",98.16,1.84,0,0,0,0,2017-09-05,2017-09-11,1,"2017-36",1.84
2017-09-05,"III",98.9,1.1,0,0,0,0,2017-09-05,2017-09-11,1,"2017-36",1.1
2017-09-05,"IV",93.85,6.15,0,0,0,0,2017-09-05,2017-09-11,1,"2017-36",6.15
2017-08-29,"I",61.71,38.29,14.32,0,0,0,2017-08-29,2017-09-04,1,"2017-35",52.61
2017-08-29,"II",97.45,2.55,0.29,0,0,0,2017-08-29,2017-09-04,1,"2017-35",2.84
2017-08-29,"III",93.51,6.49,0,0,0,0,2017-08-29,2017-09-04,1,"2017-35",6.49
2017-08-29,"IV",91.1,8.9,0,0,0,0,2017-08-29,2017-09-04,1,"2017-35",8.9
2017-08-22,"I",67.23,32.77,14.97,0,0,0,2017-08-22,2017-08-28,1,"2017-34",47.74
2017-08-22,"II",96.89,3.11,0.79,0,0,0,2017-08-22,2017-08-28,1,"2017-34",3.9
2017-08-22,"III",92.61,7.39,0,0,0,0,2017-08-22,2017-08-28,1,"2017-34",7.39
2017-08-22,"IV",94.86,5.14,0,0,0,0,2017-08-22,2017-08-28,1,"2017-34",5.14
2017-08-15,"I",67.23,32.77,14.97,0,0,0,2017-08-15,2017-08-21,1,"2017-33",47.74
2017-08-15,"II",96.89,3.11,0.79,0,0,0,2017-08-15,2017-08-21,1,"2017-33",3.9
2017-08-15,"III",92.65,7.35,0,0,0,0,2017-08-15,2017-08-21,1,"2017-33",7.35
2017-08-15,"IV",96.01,3.99,0,0,0,0,2017-08-15,2017-08-21,1,"2017-33",3.99
2017-08-08,"I",69.15,30.85,8.23,0,0,0,2017-08-08,2017-08-14,1,"2017-32",39.08
2017-08-08,"II",97.36,2.64,0.37,0,0,0,2017-08-08,2017-08-14,1,"2017-32",3.01
2017-08-08,"III",90.39,9.61,0,0,0,0,2017-08-08,2017-08-14,1,"2017-32",9.61
2017-08-08,"IV",94.61,5.39,0,0,0,0,2017-08-08,2017-08-14,1,"2017-32",5.39
2017-08-01,"I",71.31,28.69,4.87,0,0,0,2017-08-01,2017-08-07,1,"2017-31",33.56
2017-08-01,"II",97.41,2.59,0.37,0,0,0,2017-08-01,2017-08-07,1,"2017-31",2.96
2017-08-01,"III",90.39,9.61,0,0,0,0,2017-08-01,2017-08-07,1,"2017-31",9.61
2017-08-01,"IV",95.11,4.89,0,0,0,0,2017-08-01,2017-08-07,1,"2017-31",4.89
2017-07-25,"I",81.74,18.26,0,0,0,0,2017-07-25,2017-07-31,1,"2017-30",18.26
2017-07-25,"II",97.65,2.35,0,0,0,0,2017-07-25,2017-07-31,1,"2017-30",2.35
2017-07-25,"III",88.31,11.69,0,0,0,0,2017-07-25,2017-07-31,1,"2017-30",11.69
2017-07-25,"IV",99.53,0.47,0,0,0,0,2017-07-25,2017-07-31,1,"2017-30",0.47
2017-07-18,"I",95.77,4.23,0,0,0,0,2017-07-18,2017-07-24,1,"2017-29",4.23
2017-07-18,"II",97.65,2.35,0,0,0,0,2017-07-18,2017-07-24,1,"2017-29",2.35
2017-07-18,"III",95.87,4.13,0,0,0,0,2017-07-18,2017-07-24,1,"2017-29",4.13
2017-07-18,"IV",99.72,0.28,0,0,0,0,2017-07-18,2017-07-24,1,"2017-29",0.28
2017-07-11,"I",98.24,1.76,0,0,0,0,2017-07-11,2017-07-17,1,"2017-28",1.76
2017-07-11,"II",98.54,1.46,0,0,0,0,2017-07-11,2017-07-17,1,"2017-28",1.46
2017-07-11,"III",98.27,1.73,0,0,0,0,2017-07-11,2017-07-17,1,"2017-28",1.73
2017-07-11,"IV",99.72,0.28,0,0,0,0,2017-07-11,2017-07-17,1,"2017-28",0.28
2017-07-04,"I",98.24,1.76,0,0,0,0,2017-07-04,2017-07-10,1,"2017-27",1.76
2017-07-04,"II",99.75,0.25,0,0,0,0,2017-07-04,2017-07-10,1,"2017-27",0.25
2017-07-04,"III",92.84,7.16,0,0,0,0,2017-07-04,2017-07-10,1,"2017-27",7.16
2017-07-04,"IV",99.26,0.74,0,0,0,0,2017-07-04,2017-07-10,1,"2017-27",0.74
2017-06-27,"I",98.24,1.76,0,0,0,0,2017-06-27,2017-07-03,1,"2017-26",1.76
2017-06-27,"II",100,0,0,0,0,0,2017-06-27,2017-07-03,1,"2017-26",0
2017-06-27,"III",96.82,3.18,0,0,0,0,2017-06-27,2017-07-03,1,"2017-26",3.18
2017-06-27,"IV",95,5,0.03,0,0,0,2017-06-27,2017-07-03,1,"2017-26",5.03
2017-06-20,"I",100,0,0,0,0,0,2017-06-20,2017-06-26,1,"2017-25",0
2017-06-20,"II",100,0,0,0,0,0,2017-06-20,2017-06-26,1,"2017-25",0
2017-06-20,"III",95.42,4.58,0,0,0,0,2017-06-20,2017-06-26,1,"2017-25",4.58
2017-06-20,"IV",90.57,9.43,1.55,0,0,0,2017-06-20,2017-06-26,1,"2017-25",10.98
2017-06-13,"I",100,0,0,0,0,0,2017-06-13,2017-06-19,1,"2017-24",0
2017-06-13,"II",100,0,0,0,0,0,2017-06-13,2017-06-19,1,"2017-24",0
2017-06-13,"III",97.88,2.12,0,0,0,0,2017-06-13,2017-06-19,1,"2017-24",2.12
2017-06-13,"IV",86.58,13.42,5.15,0.37,0,0,2017-06-13,2017-06-19,1,"2017-24",18.94
2017-06-06,"I",100,0,0,0,0,0,2017-06-06,2017-06-12,1,"2017-23",0
2017-06-06,"II",100,0,0,0,0,0,2017-06-06,2017-06-12,1,"2017-23",0
2017-06-06,"III",100,0,0,0,0,0,2017-06-06,2017-06-12,1,"2017-23",0
2017-06-06,"IV",79.12,20.88,12.03,4.59,0,0,2017-06-06,2017-06-12,1,"2017-23",37.5
2017-05-30,"I",98.85,1.15,0,0,0,0,2017-05-30,2017-06-05,1,"2017-22",1.15
2017-05-30,"II",100,0,0,0,0,0,2017-05-30,2017-06-05,1,"2017-22",0
2017-05-30,"III",97.28,2.72,0,0,0,0,2017-05-30,2017-06-05,1,"2017-22",2.72
2017-05-30,"IV",72.34,27.66,16.81,8.44,2.25,0,2017-05-30,2017-06-05,1,"2017-22",55.16
2017-05-23,"I",98.85,1.15,0,0,0,0,2017-05-23,2017-05-29,1,"2017-21",1.15
2017-05-23,"II",100,0,0,0,0,0,2017-05-23,2017-05-29,1,"2017-21",0
2017-05-23,"III",95.4,4.6,0,0,0,0,2017-05-23,2017-05-29,1,"2017-21",4.6
2017-05-23,"IV",68.06,31.94,17.68,9.05,3.3,0,2017-05-23,2017-05-29,1,"2017-21",61.97
2017-05-16,"I",98.85,1.15,0,0,0,0,2017-05-16,2017-05-22,1,"2017-20",1.15
2017-05-16,"II",100,0,0,0,0,0,2017-05-16,2017-05-22,1,"2017-20",0
2017-05-16,"III",95.4,4.6,0,0,0,0,2017-05-16,2017-05-22,1,"2017-20",4.6
2017-05-16,"IV",57.63,42.37,24.14,9.64,3.43,0,2017-05-16,2017-05-22,1,"2017-20",79.58
2017-05-09,"I",98.17,1.83,0,0,0,0,2017-05-09,2017-05-15,1,"2017-19",1.83
2017-05-09,"II",100,0,0,0,0,0,2017-05-09,2017-05-15,1,"2017-19",0
2017-05-09,"III",90.71,9.29,0,0,0,0,2017-05-09,2017-05-15,1,"2017-19",9.29
2017-05-09,"IV",58.17,41.83,24.07,9.86,2.2,0,2017-05-09,2017-05-15,1,"2017-19",77.96
2017-05-02,"I",84.64,15.36,1.83,0,0,0,2017-05-02,2017-05-08,1,"2017-18",17.19
2017-05-02,"II",98.48,1.52,0,0,0,0,2017-05-02,2017-05-08,1,"2017-18",1.52
2017-05-02,"III",79.74,20.26,9.27,0,0,0,2017-05-02,2017-05-08,1,"2017-18",29.53
2017-05-02,"IV",52.09,47.91,25.07,9.86,1,0,2017-05-02,2017-05-08,1,"2017-18",83.84
2017-04-25,"I",72.93,27.07,2.85,0,0,0,2017-04-25,2017-05-01,1,"2017-17",29.92
2017-04-25,"II",95.19,4.81,0,0,0,0,2017-04-25,2017-05-01,1,"2017-17",4.81
2017-04-25,"III",73.78,26.22,9.47,0,0,0,2017-04-25,2017-05-01,1,"2017-17",35.69
2017-04-25,"IV",45.67,54.33,26,8.01,0.26,0,2017-04-25,2017-05-01,1,"2017-17",88.6
2017-04-18,"I",62.71,37.29,13.5,0.68,0,0,2017-04-18,2017-04-24,1,"2017-16",51.47
2017-04-18,"II",91.3,8.7,0.69,0,0,0,2017-04-18,2017-04-24,1,"2017-16",9.39
2017-04-18,"III",67.25,32.75,18.83,0,0,0,2017-04-18,2017-04-24,1,"2017-16",51.58
2017-04-18,"IV",31.6,68.4,31.51,8.43,0.71,0,2017-04-18,2017-04-24,1,"2017-16",109.05
2017-04-11,"I",62.71,37.29,13.68,2.4,0,0,2017-04-11,2017-04-17,1,"2017-15",53.37
2017-04-11,"II",91.3,8.7,0.7,0,0,0,2017-04-11,2017-04-17,1,"2017-15",9.4
2017-04-11,"III",67.25,32.75,18.83,0,0,0,2017-04-11,2017-04-17,1,"2017-15",51.58
2017-04-11,"IV",34.91,65.09,23,7.39,0.71,0,2017-04-11,2017-04-17,1,"2017-15",96.19
2017-04-04,"I",55.27,44.73,17.58,3.26,0,0,2017-04-04,2017-04-10,1,"2017-14",65.57
2017-04-04,"II",85.03,14.97,4.91,0,0,0,2017-04-04,2017-04-10,1,"2017-14",19.88
2017-04-04,"III",62.52,37.48,19.06,0,0,0,2017-04-04,2017-04-10,1,"2017-14",56.54
2017-04-04,"IV",34.26,65.74,24.65,6.94,0.83,0,2017-04-04,2017-04-10,1,"2017-14",98.16
2017-03-28,"I",47.58,52.42,25.46,6.67,0,0,2017-03-28,2017-04-03,1,"2017-13",84.55
2017-03-28,"II",81.86,18.14,6.78,0,0,0,2017-03-28,2017-04-03,1,"2017-13",24.92
2017-03-28,"III",61.85,38.15,21.12,0.96,0,0,2017-03-28,2017-04-03,1,"2017-13",60.23
2017-03-28,"IV",27.86,72.14,28.12,9.79,0.93,0,2017-03-28,2017-04-03,1,"2017-13",110.98
2017-03-21,"I",45.87,54.13,25.46,6.67,0,0,2017-03-21,2017-03-27,1,"2017-12",86.26
2017-03-21,"II",80.44,19.56,6.78,0,0,0,2017-03-21,2017-03-27,1,"2017-12",26.34
2017-03-21,"III",63.05,36.95,21.12,0.96,0,0,2017-03-21,2017-03-27,1,"2017-12",59.03
2017-03-21,"IV",35.07,64.93,28.01,11.11,2.39,0,2017-03-21,2017-03-27,1,"2017-12",106.44
2017-03-14,"I",32.84,67.16,34.23,17.35,0,0,2017-03-14,2017-03-20,1,"2017-11",118.74
2017-03-14,"II",64.78,35.22,17.03,3.2,0,0,2017-03-14,2017-03-20,1,"2017-11",55.45
2017-03-14,"III",57.83,42.17,23.36,2.35,0,0,2017-03-14,2017-03-20,1,"2017-11",67.88
2017-03-14,"IV",46.75,53.25,27.07,11.15,2.82,0,2017-03-14,2017-03-20,1,"2017-11",94.29
2017-03-07,"I",32.83,67.17,34.23,17.35,0,0,2017-03-07,2017-03-13,1,"2017-10",118.75
2017-03-07,"II",59.24,40.76,18.8,3.2,0,0,2017-03-07,2017-03-13,1,"2017-10",62.76
2017-03-07,"III",50.12,49.88,23.21,1.66,0,0,2017-03-07,2017-03-13,1,"2017-10",74.75
2017-03-07,"IV",40,60,26.25,12.12,3.2,0,2017-03-07,2017-03-13,1,"2017-10",101.57
2017-02-28,"I",32.83,67.17,34.23,17.35,2.16,0,2017-02-28,2017-03-06,1,"2017-09",120.91
2017-02-28,"II",59.24,40.76,18.8,3.2,0,0,2017-02-28,2017-03-06,1,"2017-09",62.76
2017-02-28,"III",50.12,49.88,23.21,1.66,0,0,2017-02-28,2017-03-06,1,"2017-09",74.75
2017-02-28,"IV",40.49,59.51,26.25,12.84,3.2,0,2017-02-28,2017-03-06,1,"2017-09",101.8
2017-02-21,"I",32.83,67.17,40.25,17.35,2.16,0,2017-02-21,2017-02-27,1,"2017-08",126.93
2017-02-21,"II",46.59,53.41,22.77,3.2,0,0,2017-02-21,2017-02-27,1,"2017-08",79.38
2017-02-21,"III",57.8,42.2,18.02,0,0,0,2017-02-21,2017-02-27,1,"2017-08",60.22
2017-02-21,"IV",48.37,51.63,25.24,11.44,1.99,0,2017-02-21,2017-02-27,1,"2017-08",90.3
2017-02-14,"I",32.83,67.17,43.31,17.35,2.16,0,2017-02-14,2017-02-20,1,"2017-07",129.99
2017-02-14,"II",46.59,53.41,21.53,3.2,0,0,2017-02-14,2017-02-20,1,"2017-07",78.14
2017-02-14,"III",58.47,41.53,16.28,0,0,0,2017-02-14,2017-02-20,1,"2017-07",57.81
2017-02-14,"IV",50.77,49.23,22.1,8.27,0.84,0,2017-02-14,2017-02-20,1,"2017-07",80.44
2017-02-07,"I",15.76,84.24,60.45,17.35,2.16,0,2017-02-07,2017-02-13,1,"2017-06",164.2
2017-02-07,"II",34.54,65.46,25.86,7.46,0,0,2017-02-07,2017-02-13,1,"2017-06",98.78
2017-02-07,"III",66.91,33.09,13.08,0.17,0,0,2017-02-07,2017-02-13,1,"2017-06",46.34
2017-02-07,"IV",56.84,43.16,18.94,7.69,0.88,0,2017-02-07,2017-02-13,1,"2017-06",70.67
2017-01-31,"I",15.76,84.24,60.45,17.35,3.4,0,2017-01-31,2017-02-06,1,"2017-05",165.44
2017-01-31,"II",32.91,67.09,25.86,7.46,0.02,0,2017-01-31,2017-02-06,1,"2017-05",100.43
2017-01-31,"III",66.91,33.09,13.08,0.17,0,0,2017-01-31,2017-02-06,1,"2017-05",46.34
2017-01-31,"IV",56.85,43.15,18.94,7.69,0.88,0,2017-01-31,2017-02-06,1,"2017-05",70.66
2017-01-24,"I",15.76,84.24,68.53,17.48,4.18,0,2017-01-24,2017-01-30,1,"2017-04",174.43
2017-01-24,"II",32.91,67.09,35.74,7.51,0.14,0,2017-01-24,2017-01-30,1,"2017-04",110.48
2017-01-24,"III",66.91,33.09,13.75,0.17,0,0,2017-01-24,2017-01-30,1,"2017-04",47.01
2017-01-24,"IV",56.85,43.15,18.94,7.69,0.88,0,2017-01-24,2017-01-30,1,"2017-04",70.66
2017-01-17,"I",15.76,84.24,68.53,21.28,4.18,0,2017-01-17,2017-01-23,1,"2017-03",178.23
2017-01-17,"II",29.12,70.88,40.33,11.31,0.14,0,2017-01-17,2017-01-23,1,"2017-03",122.66
2017-01-17,"III",48.34,51.66,16.72,1.48,0,0,2017-01-17,2017-01-23,1,"2017-03",69.86
2017-01-17,"IV",38.01,61.99,33.34,17.76,6.94,0,2017-01-17,2017-01-23,1,"2017-03",120.03
2017-01-10,"I",15.76,84.24,68.53,21.28,4.18,0,2017-01-10,2017-01-16,1,"2017-02",178.23
2017-01-10,"II",22.51,77.49,41.61,12.54,0.14,0,2017-01-10,2017-01-16,1,"2017-02",131.78
2017-01-10,"III",47.6,52.4,18.23,1.48,0,0,2017-01-10,2017-01-16,1,"2017-02",72.11
2017-01-10,"IV",36.32,63.68,33.61,17.76,6.94,0,2017-01-10,2017-01-16,1,"2017-02",121.99
2017-01-03,"I",13.58,86.42,72.75,21.84,4.18,0,2017-01-03,2017-01-09,1,"2017-01",185.19
