week_num,Hrs_Below_50_current,Avg_HourlyRelativeHumidity_current,Avg_HourlyWetBulbTemperature_current,Avg_HourlyWindSpeed_current
2023-31,0,68.69270833333333,62.59375,3.110526315789474
2023-32,0,76.65948275862068,68.64655172413794,5.073913043478261
2023-33,0,81.35830618892508,66.8827361563518,3.891089108910891
2023-34,0,79.90298507462687,64.49626865671642,3.4844961240310077
2023-35,9,79.2448132780083,64.04979253112033,2.668085106382979
2023-36,0,81.5,71.42532467532467,2.5351170568561874
2023-37,0,81.5738255033557,65.40939597315436,2.578014184397163
2023-38,8,82.53260869565217,59.3768115942029,3.8492063492063493
2023-39,66,85.9472049689441,53.72670807453416,2.5874125874125875
2023-40,20,83.2877094972067,59.12011173184357,2.2910662824207493
2023-41,85,74.38725490196079,48.049019607843135,2.358974358974359
2023-42,79,81.7312925170068,52.03061224489796,2.7870036101083033
2023-43,30,73.13270142180095,52.73933649289099,3.033816425120773
2023-44,21,80.70930232558139,47.2093023255814,2.5569620253164556
2023-52,0,NA,NA,NA
