week_num,Pools_Tested,Positive_Pools,Total_Tested,MIR,week_num.y,Avg_TMAX,Total_PRCP,Lagged_week_num,week_num.y.y,Hours_Above_80,Hours_Above_75,Hours_Below_50,Avg_HourlyDryBulbTemperature,Avg_HourlyRelativeHumidity,Avg_HourlyWetBulbTemperature,Avg_HourlyWindSpeed,MapDate.x,RegionName,None.x,D0.x,D1.x,D2.x,D3.x,D4.x,ValidStart.x,ValidEnd.x,StatisticFormatID.x,DSCI_fema,MapDate.y,FIPS,County,State,None.y,D0.y,D1.y,D2.y,D3.y,D4.y,ValidStart.y,ValidEnd.y,StatisticFormatID.y,DSCI_ma,average_daylight_hours,Average_MEL,Total_MEL,Total_All,MEL_Prop
2010-38,6,1,607,1.6474464579901154,2010-37,71.71428571428571,0.75,2010-36,2010-37,0,6,92,56.43971631205674,86.81205673758868,53.83687943262411,2.780141843971633,2010-09-21,I,53.26,46.74,19.57,0,0,0,2010-09-21,2010-09-27,1,66.31,2010-09-21,25001,Barnstable County,MA,100,0,0,0,0,0,9/21/10,9/27/10,1,0,12.1315873015873,19,153,678,0.22566371681415928
2010-39,3,0,336,0,2010-38,75.57142857142857,0,2010-37,2010-38,8,21,8,64.1528384279476,81.03493449781658,60.248908296943235,5.205240174672491,2010-09-28,I,53.26,46.74,19.57,0,0,0,2010-09-28,2010-10-04,1,66.31,2010-09-28,25001,Barnstable County,MA,100,0,0,0,0,0,9/28/10,10/4/10,1,0,11.805873015873,9.166666666666666,63,399,0.15789473684210523
2010-40,0,0,5,0,2010-39,73,1.06,2010-38,2010-39,8,65,13,65.95289855072465,88.51449275362316,63.706521739130416,7.072727272727274,2010-10-05,I,60.85,39.15,6.67,0,0,0,2010-10-05,2010-10-11,1,45.82,2010-10-05,25001,Barnstable County,MA,100,0,0,0,0,0,10/5/10,10/11/10,1,0,11.4815476190476,2.4,23,29,0.7931034482758621
2011-25,1,0,1602,0,2011-24,73.71428571428571,0.3700000000000001,2011-23,2011-24,10,25,6,61.83908045977011,82.61302681992338,58.15325670498085,4.153256704980843,2011-06-21,I,100,0,0,0,0,0,2011-06-21,2011-06-27,1,0,2011-06-21,25001,Barnstable County,MA,100,0,0,0,0,0,6/21/11,6/27/11,1,0,-8.77694444444444,12.666666666666666,1414,3772,0.3748674443266172
2011-26,4,0,813,0,2011-25,74.85714285714286,0.99,2011-24,2011-25,5,27,14,63.86885245901639,89.66229508196723,61.58032786885245,3.03934426229508,2011-06-28,I,100,0,0,0,0,0,2011-06-28,2011-07-04,1,0,2011-06-28,25001,Barnstable County,MA,100,0,0,0,0,0,6/28/11,7/4/11,1,0,-8.8165873015873,34,994,2938,0.33832539142273654
2011-27,12,0,1451,0,2011-26,81.85714285714286,0.05,2011-25,2011-26,22,70,0,68.14634146341464,82.89024390243904,64.17886178861788,3.2154471544715424,2011-07-05,I,100,0,0,0,0,0,2011-07-05,2011-07-11,1,0,2011-07-05,25001,Barnstable County,MA,100,0,0,0,0,0,7/5/11,7/11/11,1,0,-8.90694444444444,14,305,2669,0.11427500936680404
2011-28,7,0,1117,0,2011-27,85.85714285714286,1.18,2011-26,2011-27,49,79,0,71.17689530685921,83.4043321299639,66.96750902527076,3.263736263736265,2011-07-12,I,100,0,0,0,0,0,2011-07-12,2011-07-18,1,0,2011-07-12,25001,Barnstable County,MA,100,0,0,0,0,0,7/12/11,7/18/11,1,0,-9.04420634920635,26.166666666666668,318,1583,0.20088439671509792
2011-29,12,0,1318,0,2011-28,85,1.8,2011-27,2011-28,52,79,0,70.28318584070796,77.6858407079646,64.79203539823008,4.9867256637168165,2011-07-19,I,100,0,0,0,0,0,2011-07-19,2011-07-25,1,0,2011-07-19,25001,Barnstable County,MA,100,0,0,0,0,0,7/19/11,7/25/11,1,0,-9.2231746031746,27.11111111111111,1009,2429,0.4153972828324413
2011-30,17,0,1730,0,2011-29,88.42857142857143,0.30000000000000004,2011-28,2011-29,64,113,0,74.71615720524018,81.59825327510916,69.99563318777292,3.8689956331877706,2011-07-26,I,80.22,19.78,0,0,0,0,2011-07-26,2011-08-01,1,19.78,2011-07-26,25001,Barnstable County,MA,100,0,0,0,0,0,7/26/11,8/1/11,1,0,-9.43789682539682,29.3,493,1682,0.29310344827586204
2011-31,19,0,1711,0,2011-30,83,0.23,2011-29,2011-30,30,81,0,68.93511450381679,83.67175572519083,65.03053435114504,3.1839080459770135,2011-08-02,I,85.75,14.25,0,0,0,0,2011-08-02,2011-08-08,1,14.25,2011-08-02,25001,Barnstable County,MA,100,0,0,0,0,0,8/2/11,8/8/11,1,0,0.603690476190475,36.54545454545455,789,2090,0.377511961722488
2011-32,27,6,2676,2.242152466367713,2011-31,82.57142857142857,1.42,2011-30,2011-31,25,62,0,71.25,83.43032786885243,67.32377049180329,4.279835390946496,2011-08-09,I,77.41,22.59,0,0,0,0,2011-08-09,2011-08-15,1,22.59,2011-08-09,25001,Barnstable County,MA,100,0,0,0,0,0,8/9/11,8/15/11,1,0,14.0504365079365,88,1385,2847,0.4864769933263084
2011-33,20,2,1136,1.7605633802816902,2011-32,82.42857142857143,1.94,2011-31,2011-32,32,64,0,68.42567567567568,87.89527027027027,65.54391891891892,2.9391891891891877,2011-08-16,I,94.92,5.08,0,0,0,0,2011-08-16,2011-08-22,1,5.08,2011-08-16,25001,Barnstable County,MA,100,0,0,0,0,0,8/16/11,8/22/11,1,0,13.7644047619048,31.416666666666664,559,1182,0.47292724196277497
2011-34,19,6,1446,4.149377593360996,2011-33,80.71428571428571,1.69,2011-32,2011-33,34,62,0,68.34589041095892,88.64726027397259,65.7123287671233,4.010273972602744,2011-08-23,I,94.92,5.08,0,0,0,0,2011-08-23,2011-08-29,1,5.08,2011-08-23,25001,Barnstable County,MA,100,0,0,0,0,0,8/23/11,8/29/11,1,0,13.4645634920635,31.77777777777778,553,2050,0.2697560975609756
2011-35,31,1,1492,0.6702412868632708,2011-34,80,2.25,2011-33,2011-34,15,102,0,71.2,84.51698113207549,67.70188679245284,7.5358490566037775,2011-08-30,I,100,0,0,0,0,0,2011-08-30,2011-09-05,1,0,2011-08-30,25001,Barnstable County,MA,100,0,0,0,0,0,8/30/11,9/5/11,1,0,13.1544047619048,22.363636363636363,519,2002,0.25924075924075923
2011-36,45,2,2149,0.9306654257794325,2011-35,80.57142857142857,0.01,2011-34,2011-35,18,47,0,62.3040293040293,83.40293040293041,58.52573529411766,2.479853479853477,2011-09-06,I,100,0,0,0,0,0,2011-09-06,2011-09-12,1,0,2011-09-06,25001,Barnstable County,MA,100,0,0,0,0,0,9/6/11,9/12/11,1,0,12.8370634920635,64.84615384615384,1194,2741,0.4356074425392192
2011-37,24,5,1610,3.105590062111801,2011-36,73,4.42,2011-35,2011-36,4,23,55,59.756032171581786,92.74530831099196,58.23324396782839,3.6997319034852514,2011-09-13,I,100,0,0,0,0,0,2011-09-13,2011-09-19,1,0,2011-09-13,25001,Barnstable County,MA,100,0,0,0,0,0,9/13/11,9/19/11,1,0,12.5150396825397,48.77777777777778,698,1891,0.36911686938127974
2011-38,19,0,848,0,2011-37,75,0.92,2011-36,2011-37,15,31,65,59.669090909090905,85.26545454545456,56.71636363636362,3.3636363636363624,2011-09-20,I,100,0,0,0,0,0,2011-09-20,2011-09-26,1,0,2011-09-20,25001,Barnstable County,MA,100,0,0,0,0,0,9/20/11,9/26/11,1,0,12.190119047619,24.333333333333336,351,1011,0.34718100890207715
2011-39,19,0,1220,0,2011-38,74.71428571428571,1.4,2011-37,2011-38,5,28,45,64.52209944751384,93.060773480663,63.10773480662981,2.375690607734805,2011-09-27,I,100,0,0,0,0,0,2011-09-27,2011-10-03,1,0,2011-09-27,25001,Barnstable County,MA,100,0,0,0,0,0,9/27/11,10/3/11,1,0,11.8644841269841,44.81818181818182,867,2365,0.36659619450317127
2011-40,4,0,60,0,2011-39,76.71428571428571,1.19,2011-38,2011-39,5,25,0,65.68553459119497,90.95597484276728,63.76100628930818,2.9125000000000023,2011-10-04,I,100,0,0,0,0,0,2011-10-04,2011-10-10,1,0,2011-10-04,25001,Barnstable County,MA,100,0,0,0,0,0,10/4/11,10/10/11,1,0,11.5396825396825,10.5,60,60,1
2011-42,8,0,117,0,2011-41,69.42857142857143,2.35,2011-40,2011-41,6,7,54,58.96284829721362,86.26315789473684,56.30959752321981,4.476780185758514,2011-10-18,I,100,0,0,0,0,0,2011-10-18,2011-10-24,1,0,2011-10-18,25001,Barnstable County,MA,100,0,0,0,0,0,10/18/11,10/24/11,1,0,10.9021031746032,6.25,39,154,0.2532467532467532
2012-21,1,0,45,0,2012-20,74.42857142857143,1.15,2012-19,2012-20,3,8,56,59.38114754098361,77.56967213114756,54.68852459016393,4.692946058091289,2012-05-22,I,57.6,42.4,7.75,0,0,0,2012-05-22,2012-05-28,1,50.15,2012-05-22,25001,Barnstable County,MA,0,100,0,0,0,0,5/22/12,5/28/12,1,100,-9.16313492063492,182.66666666666669,1096,1440,0.7611111111111111
2012-23,14,0,676,0,2012-22,76.28571428571429,0.72,2012-21,2012-22,14,41,0,64.95220588235296,82.17279411764704,61.13970588235295,5.885608856088565,2012-06-05,I,92.47,7.53,0,0,0,0,2012-06-05,2012-06-11,1,7.53,2012-06-05,25001,Barnstable County,MA,100,0,0,0,0,0,6/5/12,6/11/12,1,0,-8.87238095238095,75.8,423,2348,0.18015332197614992
2012-24,24,0,1403,0,2012-23,70.14285714285714,0.72,2012-22,2012-23,2,21,42,55.1642228739003,85.32258064516127,51.87118644067797,3.8941176470588266,2012-06-12,I,92.47,7.53,0,0,0,0,2012-06-12,2012-06-18,1,7.53,2012-06-12,25001,Barnstable County,MA,100,0,0,0,0,0,6/12/12,6/18/12,1,0,-8.79801587301587,31.875,306,3192,0.09586466165413532
2012-25,59,0,3143,0,2012-24,71,0.56,2012-23,2012-24,0,0,102,58.005899705014755,84.02654867256638,54.97050147492626,3.53392330383481,2012-06-19,I,92.47,7.53,0,0,0,0,2012-06-19,2012-06-25,1,7.53,2012-06-19,25001,Barnstable County,MA,100,0,0,0,0,0,6/19/12,6/25/12,1,0,-8.77539682539683,66.42857142857142,1070,7568,0.14138477801268498
2012-26,49,0,2859,0,2012-25,86.14285714285714,0.42,2012-24,2012-25,52,70,42,67.255905511811,77.93307086614172,61.89370078740156,3.409448818897637,2012-06-26,I,88.11,11.89,0,0,0,0,2012-06-26,2012-07-02,1,11.89,2012-06-26,25001,Barnstable County,MA,100,0,0,0,0,0,6/26/12,7/2/12,1,0,-8.80563492063492,30.923076923076923,733,4812,0.15232751454696591
2012-27,7,0,928,0,2012-26,83.57142857142857,1.1800000000000002,2012-25,2012-26,37,58,0,69.6,76.51538461538462,64.15769230769232,4.676923076923074,2012-07-03,I,88.11,11.89,0,0,0,0,2012-07-03,2012-07-09,1,11.89,2012-07-03,25001,Barnstable County,MA,100,0,0,0,0,0,7/3/12,7/9/12,1,0,-8.88710317460317,15.75,218,1421,0.1534130893736805
2012-28,101,4,5349,0.7478033277248084,2012-27,87.14285714285714,0.15,2012-26,2012-27,68,93,0,70.67432950191571,78.66666666666666,65.36015325670499,2.618677042801557,2012-07-10,I,85.49,14.51,0,0,0,0,2012-07-10,2012-07-16,1,14.51,2012-07-10,25001,Barnstable County,MA,100,0,0,0,0,0,7/10/12,7/16/12,1,0,-9.01623015873016,59.352941176470594,1302,6481,0.2008949236228977
2012-29,124,31,5492,5.644573925710124,2012-28,87.85714285714286,0,2012-27,2012-28,64,93,0,70.63181818181818,70.86363636363636,63.172727272727265,3.243119266055048,2012-07-17,I,68.08,31.92,3.56,0,0,0,2012-07-17,2012-07-23,1,35.48,2012-07-17,25001,Barnstable County,MA,0,100,0,0,0,0,7/17/12,7/23/12,1,100,-9.18825396825397,39.77777777777778,1959,12525,0.1564071856287425
2012-30,46,10,2297,4.3535045711797995,2012-29,85.71428571428571,0.41,2012-28,2012-29,54,84,0,70.01646090534983,77.69135802469137,64.59259259259258,3.1316872427983538,2012-07-24,I,64.02,35.98,7.43,0,0,0,2012-07-24,2012-07-30,1,43.41,2012-07-24,25001,Barnstable County,MA,0,100,0,0,0,0,7/24/12,7/30/12,1,100,-9.3968253968254,25.814814814814817,699,4089,0.17094644167278064
2012-31,53,13,3846,3.3801352054082163,2012-30,82.71428571428571,0.53,2012-29,2012-30,37,87,0,71.64312267657992,80.56877323420073,67.28996282527882,5.315985130111523,2012-07-31,I,37.25,62.75,7.43,0,0,0,2012-07-31,2012-08-06,1,70.18,2012-07-31,25001,Barnstable County,MA,0,100,0,0,0,0,7/31/12,8/6/12,1,100,-6.20757936507936,57.33333333333333,1220,4992,0.24439102564102563
2012-32,63,3,2608,1.1503067484662577,2012-31,85.85714285714286,0.76,2012-30,2012-31,63,139,0,72.06012658227849,83.20253164556962,68.24367088607593,4.136075949367084,2012-08-07,I,37.25,62.75,7.43,0,0,0,2012-08-07,2012-08-13,1,70.18,2012-08-07,25001,Barnstable County,MA,0,100,0,0,0,0,8/7/12,8/13/12,1,100,14.1000396825397,49.208333333333336,1678,3884,0.43202883625128735
2012-33,114,12,4142,2.897151134717528,2012-32,85.71428571428571,2.9000000000000004,2012-31,2012-32,75,190,0,72.69518716577538,84.32085561497327,69.06149732620324,4.568364611260056,2012-08-14,I,38.46,61.54,7.43,0,0,0,2012-08-14,2012-08-20,1,68.97,2012-08-14,25001,Barnstable County,MA,0,100,0,0,0,0,8/14/12,8/20/12,1,100,13.8170238095238,54.22857142857143,2614,5256,0.4973363774733638
2012-34,52,10,2042,4.897159647404505,2012-33,82.28571428571429,2.23,2012-32,2012-33,39,61,0,68.9417808219178,84,65.35958904109589,2.762068965517241,2012-08-21,I,67.68,32.32,2.5,0,0,0,2012-08-21,2012-08-27,1,34.82,2012-08-21,25001,Barnstable County,MA,0,100,0,0,0,0,8/21/12,8/27/12,1,100,13.5193253968254,28.941176470588236,605,2388,0.2533500837520938
2012-35,77,0,3771,0,2012-34,83.57142857142857,0,2012-33,2012-34,39,62,0,65.5298245614035,81.8280701754386,61.329824561403505,1.3204225352112675,2012-08-28,I,60.92,39.08,2.5,0,0,0,2012-08-28,2012-09-03,1,41.58,2012-08-28,25001,Barnstable County,MA,0,100,0,0,0,0,8/28/12,9/3/12,1,100,13.2108333333333,44.625,871,5984,0.1455548128342246
2012-36,52,0,3393,0,2012-35,82.42857142857143,0.33,2012-34,2012-35,23,94,16,65.95402298850574,76.63984674329501,60.636015325670506,3.6743295019157096,2012-09-04,I,62.31,37.69,0,0,0,0,2012-09-04,2012-09-10,1,37.69,2012-09-04,25001,Barnstable County,MA,0,100,0,0,0,0,9/4/12,9/10/12,1,100,12.8946428571429,59.666666666666664,1115,4115,0.2709599027946537
2012-37,35,3,1634,1.8359853121175032,2012-36,78.14285714285714,3.959999999999999,2012-35,2012-36,14,113,1,68.21832884097034,87.34501347708894,65.58760107816713,3.908355795148245,2012-09-11,I,79.35,20.65,0,0,0,0,2012-09-11,2012-09-17,1,20.65,2012-09-11,25001,Barnstable County,MA,0,100,0,0,0,0,9/11/12,9/17/12,1,100,12.573253968254,23.636363636363637,295,2941,0.10030601836110166
2012-38,21,0,859,0,2012-37,75.42857142857143,0,2012-36,2012-37,1,18,107,55.21021021021021,83.21921921921921,51.96696696696696,1.936555891238672,2012-09-18,I,79.37,20.63,0,0,0,0,2012-09-18,2012-09-24,1,20.63,2012-09-18,25001,Barnstable County,MA,0,100,0,0,0,0,9/18/12,9/24/12,1,100,12.2486904761905,11.285714285714286,87,1059,0.0821529745042493
2012-39,20,0,678,0,2012-38,72.14285714285714,0.8,2012-37,2012-38,0,4,104,57.12987012987012,83.03571428571429,53.90909090909092,3.9640522875817017,2012-09-25,I,100,0,0,0,0,0,2012-09-25,2012-10-01,1,0,2012-09-25,25001,Barnstable County,MA,100,0,0,0,0,0,9/25/12,10/1/12,1,0,11.9230555555556,11.25,111,796,0.13944723618090452
2012-40,10,0,352,0,2012-39,67,1.44,2012-38,2012-39,0,1,89,54.3949843260188,85.31347962382445,51.78056426332289,3.586206896551725,2012-10-02,I,100,0,0,0,0,0,2012-10-02,2012-10-08,1,0,2012-10-02,25001,Barnstable County,MA,100,0,0,0,0,0,10/2/12,10/8/12,1,0,11.5979761904762,44,270,389,0.6940874035989717
2012-41,11,0,91,0,2012-40,70,0.5,2012-39,2012-40,0,8,21,60.05474452554745,86.16423357664233,57.46350364963504,3.335766423357663,2012-10-09,I,100,0,0,0,0,0,2012-10-09,2012-10-15,1,0,2012-10-09,25001,Barnstable County,MA,100,0,0,0,0,0,10/9/12,10/15/12,1,0,11.2755158730159,8.8,57,131,0.4351145038167939
2013-24,4,0,606,0,2013-23,74.14285714285714,5.640000000000001,2013-22,2013-23,2,13,40,60.51841359773372,83.31161473087818,57.20113314447592,4.729106628242073,2013-06-11,I,97.21,2.79,0,0,0,0,2013-06-11,2013-06-17,1,2.79,2013-06-11,25001,Barnstable County,MA,100,0,0,0,0,0,6/11/13,6/17/13,1,0,-8.80761904761905,32,285,1200,0.2375
2013-25,8,0,789,0,2013-24,74.28571428571429,3.5,2013-23,2013-24,0,15,6,61.020618556701024,82.28178694158075,57.38831615120275,5.0766550522648055,2013-06-18,I,97.21,2.79,0,0,0,0,2013-06-18,2013-06-24,1,2.79,2013-06-18,25001,Barnstable County,MA,100,0,0,0,0,0,6/18/13,6/24/13,1,0,-8.77563492063492,24,146,2474,0.05901374292643492
2013-26,28,0,2095,0,2013-25,82.57142857142857,0.17,2013-24,2013-25,28,50,16,65.13080168776371,75.41350210970465,59.696202531645575,4.578059071729958,2013-06-25,I,97.21,2.79,0,0,0,0,2013-06-25,2013-07-01,1,2.79,2013-06-25,25001,Barnstable County,MA,100,0,0,0,0,0,6/25/13,7/1/13,1,0,-8.79630952380952,53.54545454545455,720,14755,0.04879701796001355
2013-27,23,0,1718,0,2013-26,84.14285714285714,1.76,2013-25,2013-26,32,80,0,72.98397435897436,85.64102564102564,69.6698717948718,5.977491961414794,2013-07-02,I,100,0,0,0,0,0,2013-07-02,2013-07-08,1,0,2013-07-02,25001,Barnstable County,MA,100,0,0,0,0,0,7/2/13,7/8/13,1,0,-8.86869047619048,39.57142857142857,466,3595,0.12962447844228095
2013-28,28,0,2258,0,2013-27,88.16666666666667,0.47,2013-26,2013-27,69,140,0,77.5481171548117,82.70292887029288,73.3347280334728,6.083003952569173,2013-07-09,I,100,0,0,0,0,0,2013-07-09,2013-07-15,1,0,2013-07-09,25001,Barnstable County,MA,100,0,0,0,0,0,7/9/13,7/15/13,1,0,-8.98964285714286,42,816,13409,0.06085464986203296
2013-29,30,1,2702,0.3700962250185048,2013-28,82.85714285714286,2.01,2013-27,2013-28,40,126,0,73.58873239436619,87.4619718309859,70.7909604519774,3.640226628895183,2013-07-16,I,100,0,0,0,0,0,2013-07-16,2013-07-22,1,0,2013-07-16,25001,Barnstable County,MA,100,0,0,0,0,0,7/16/13,7/22/13,1,0,-9.15436507936508,51.41666666666667,1123,8921,0.12588274857078802
2013-30,19,0,1900,0,2013-29,92.28571428571428,0.51,2013-28,2013-29,86,139,0,77.34749034749035,81.16988416988416,72.53281853281854,3.2945736434108572,2013-07-23,I,100,0,0,0,0,0,2013-07-23,2013-07-29,1,0,2013-07-23,25001,Barnstable County,MA,100,0,0,0,0,0,7/23/13,7/29/13,1,0,-9.35690476190476,16.818181818181817,504,7602,0.06629834254143646
2013-31,32,2,2868,0.6973500697350069,2013-30,80.28571428571429,1.15,2013-29,2013-30,40,85,0,71.10877192982456,84.74736842105264,67.77543859649123,4.926315789473682,2013-07-30,I,100,0,0,0,0,0,2013-07-30,2013-08-05,1,0,2013-07-30,25001,Barnstable County,MA,100,0,0,0,0,0,7/30/13,8/5/13,1,0,-9.59107142857143,38,935,7042,0.13277477989207612
2013-32,39,4,2352,1.7006802721088434,2013-31,82.14285714285714,0.28,2013-30,2013-31,28,73,0,68.84615384615385,81.28076923076924,64.49615384615385,2.9768339768339764,2013-08-06,I,100,0,0,0,0,0,2013-08-06,2013-08-12,1,0,2013-08-06,25001,Barnstable County,MA,100,0,0,0,0,0,8/6/13,8/12/13,1,0,14.149126984127,44.16666666666667,878,2562,0.34270101483216237
2013-33,36,12,2538,4.7281323877068555,2013-32,79.71428571428571,1.39,2013-31,2013-32,16,63,27,66.72324723247233,79.80442804428046,62.1455223880597,4.970479704797047,2013-08-13,I,100,0,0,0,0,0,2013-08-13,2013-08-19,1,0,2013-08-13,25001,Barnstable County,MA,100,0,0,0,0,0,8/13/13,8/19/13,1,0,13.869126984127,51.36363636363636,716,3212,0.22291407222914073
2013-34,40,3,2110,1.4218009478672986,2013-33,79,0.04,2013-32,2013-33,11,36,5,62.62408759124087,81.84306569343065,58.551094890510946,2.164233576642337,2013-08-20,I,100,0,0,0,0,0,2013-08-20,2013-08-26,1,0,2013-08-20,25001,Barnstable County,MA,100,0,0,0,0,0,8/20/13,8/26/13,1,0,13.5737698412698,43.833333333333336,665,3118,0.21327774214239895
2013-35,33,8,2567,3.1164783794312427,2013-34,83.14285714285714,0.11,2013-33,2013-34,31,60,29,65.7119341563786,78.77366255144032,60.78189300411523,2.7901234567901216,2013-08-27,I,100,0,0,0,0,0,2013-08-27,2013-09-02,1,0,2013-08-27,25001,Barnstable County,MA,100,0,0,0,0,0,8/27/13,9/2/13,1,0,13.2669047619048,62.45454545454545,1178,3335,0.3532233883058471
2013-36,35,12,2242,5.35236396074933,2013-35,79.42857142857143,1.09,2013-34,2013-35,16,65,0,70.34591194968554,87.20125786163523,67.62578616352202,4.345911949685537,2013-09-03,I,100,0,0,0,0,0,2013-09-03,2013-09-09,1,0,2013-09-03,25001,Barnstable County,MA,100,0,0,0,0,0,9/3/13,9/9/13,1,0,12.9519841269841,53.33333333333333,1007,1826,0.5514786418400877
2013-37,20,5,711,7.032348804500703,2013-36,77.71428571428571,0.5800000000000001,2013-35,2013-36,12,62,68,64.01298701298704,83.54545454545458,60.659090909090885,3.7654723127035816,2013-09-10,I,98.22,1.78,0,0,0,0,2013-09-10,2013-09-16,1,1.78,2013-09-10,25001,Barnstable County,MA,100,0,0,0,0,0,9/10/13,9/16/13,1,0,12.6313492063492,13.75,180,564,0.3191489361702128
2013-38,6,2,298,6.7114093959731544,2013-37,76.4,0.34,2013-36,2013-37,13,30,52,62.24644549763032,80.56398104265402,58.33175355450237,3.906614785992218,2013-09-17,I,97.43,2.57,0,0,0,0,2013-09-17,2013-09-23,1,2.57,2013-09-17,25001,Barnstable County,MA,100,0,0,0,0,0,9/17/13,9/23/13,1,0,12.3072619047619,16.18181818181818,248,311,0.797427652733119
2013-39,7,0,90,0,2013-38,74.14285714285714,0.53,2013-37,2013-38,2,14,124,54.26143790849672,81.4673202614379,50.66339869281046,3.1147540983606534,2013-09-24,I,97.43,2.57,0,0,0,0,2013-09-24,2013-09-30,1,2.57,2013-09-24,25001,Barnstable County,MA,100,0,0,0,0,0,9/24/13,9/30/13,1,0,11.981626984127,14.333333333333334,92,115,0.8
2013-40,6,0,218,0,2013-39,69.14285714285714,0,2013-38,2013-39,0,0,126,51.739999999999995,80.42,48.22,2.1532258064516108,2013-10-01,I,92.71,7.29,0,0,0,0,2013-10-01,2013-10-07,1,7.29,2013-10-01,25001,Barnstable County,MA,0,100,0,0,0,0,10/1/13,10/7/13,1,100,11.6563888888889,29.8,191,222,0.8603603603603603
2013-41,7,1,304,3.289473684210526,2013-40,73.42857142857143,0.44,2013-39,2013-40,8,19,148,54.68860759493672,87.02784810126582,52.1772151898734,1.4796954314720816,2013-10-08,I,92.71,7.29,0,0,0,0,2013-10-08,2013-10-14,1,7.29,2013-10-08,25001,Barnstable County,MA,0,100,0,0,0,0,10/8/13,10/14/13,1,100,11.3333333333333,38.2,298,323,0.9226006191950464
2014-24,3,0,586,0,2014-23,78.28571428571429,0.7000000000000001,2014-22,2014-23,23,41,17,61.43772241992882,79.85765124555162,56.879003558718864,3.232142857142856,2014-06-10,I,97.36,2.64,0,0,0,0,2014-06-10,2014-06-16,1,2.64,2014-06-10,25001,Barnstable County,MA,6.27,93.73,0,0,0,0,6/10/14,6/16/14,1,93.73,-8.81896825396825,14.285714285714286,100,784,0.12755102040816327
2014-25,22,0,1184,0,2014-24,76.71428571428571,0.7000000000000001,2014-23,2014-24,5,28,0,66.92114695340501,80.27598566308242,62.86021505376344,4.590579710144928,2014-06-17,I,97.36,2.64,0,0,0,0,2014-06-17,2014-06-23,1,2.64,2014-06-17,25001,Barnstable County,MA,6.27,93.73,0,0,0,0,6/17/14,6/23/14,1,93.73,-8.77753968253968,22.416666666666668,271,2362,0.1147332768839966
2014-26,25,0,1228,0,2014-25,82.57142857142857,0.06,2014-24,2014-25,22,68,34,66.15238095238094,66.61904761904762,58.55714285714286,3.9856459330143545,2014-06-24,I,94.95,5.05,0,0,0,0,2014-06-24,2014-06-30,1,5.05,2014-06-24,25001,Barnstable County,MA,6.27,93.73,0,0,0,0,6/24/14,6/30/14,1,93.73,-8.78880952380952,23.833333333333332,292,1856,0.15732758620689655
2014-27,33,0,1812,0,2014-26,84.85714285714286,0.3,2014-25,2014-26,39,96,17,65.8923076923077,71.50769230769231,59.3923076923077,4.042307692307691,2014-07-01,I,89.7,10.3,0,0,0,0,2014-07-01,2014-07-07,1,10.3,2014-07-01,25001,Barnstable County,MA,0,100,0,0,0,0,7/1/14,7/7/14,1,100,-8.85202380952381,22.916666666666664,276,5284,0.05223315669947009
2014-28,31,0,2230,0,2014-27,85.57142857142857,3,2014-26,2014-27,53,115,0,73.53174603174604,75.5436507936508,67.75396825396825,7.685258964143425,2014-07-08,I,91.43,8.57,0,0,0,0,2014-07-08,2014-07-14,1,8.57,2014-07-08,25001,Barnstable County,MA,39.23,60.77,0,0,0,0,7/8/14,7/14/14,1,60.77,-8.96452380952381,22.615384615384617,315,6362,0.04951273184533165
2014-29,31,0,1736,0,2014-28,85.14285714285714,0.02,2014-27,2014-28,48,81,0,71.51131221719456,75.73303167420814,65.80090497737555,5.1176470588235246,2014-07-15,I,89.94,10.06,0,0,0,0,2014-07-15,2014-07-21,1,10.06,2014-07-15,25001,Barnstable County,MA,39.23,60.77,0,0,0,0,7/15/14,7/21/14,1,60.77,-9.12174603174603,16.642857142857142,276,2509,0.11000398565165403
2014-30,50,0,2742,0,2014-29,79.85714285714286,2.51,2014-28,2014-29,13,93,0,69.404011461318035,86.84813753581663,66.58166189111746,4.186781609195399,2014-07-22,I,89.08,10.92,0,0,0,0,2014-07-22,2014-07-28,1,10.92,2014-07-22,25001,Barnstable County,MA,39.23,60.77,0,0,0,0,7/22/14,7/28/14,1,60.77,-9.31793650793651,28.307692307692307,371,4029,0.09208240258128568
2014-31,33,0,2103,0,2014-30,82.28571428571429,0.16,2014-29,2014-30,25,63,0,69.67659574468085,79.63404255319149,65.13191489361702,4.4127659574468066,2014-07-29,I,89.77,10.23,0,0,0,0,2014-07-29,2014-08-04,1,10.23,2014-07-29,25001,Barnstable County,MA,39.23,60.77,0,0,0,0,7/29/14,8/4/14,1,60.77,-9.54686507936508,16.78571428571429,248,2825,0.08778761061946902
